corp,stock_code,sector,year,revenue,cost_of_sales,gross_profit,operating_income,net_income,ebit,ebitda,total_equity,total_assets,total_liabilities,current_assets,current_liabilities,non_current_liabilities,short_borrowing,long_borrowing,cash_and_equivalents,retained_earnings,tangible_assets,intangible_assets,accounts_receivable,inventory,accounts_payable,outstanding_shares,cash_flow_operating,selling_general_administrative_expenses,cash_flow_investing,cash_flow_financing,long_term_assets,interest,tax,stock_price,market_capitalization,borrowings,net_liabilities,cash_flow_per_share
DB,012030,서비스업,2018,237112635578.0,202065914852.0,35046720726.0,1620858098.0,-3975419555.0,-4674996909.0,4699455275.0,137568033373.0,288416200594.0,150848167221.0,83654777587.0,60507431150.0,90340736071.0,63686976.0,0.0,27940938155.0,43645907827.0,4688281476.0,97439354812.0,36213882183.0,8353680593.0,17207093934.0,201173933,6756873010.0,33425862628.0,-84811256086.0,92789383733.0,204761423007.0,6785887434.0,1662331060.0,831.0,167175538323.0,63686976.0,122907229066.0,33.58721932428492
DB,012030,서비스업,2019,238505592826.0,182396061305.0,56109531521.0,18493009586.0,4404485641.0,9716889655.0,21906383898.0,210991207819.0,363158130330.0,152166922511.0,83915480175.0,59208483421.0,92958439090.0,3768881457.0,0.0,24369948290.0,48111251010.0,2060705797.0,84273926261.0,35550952659.0,7259676438.0,16648344183.0,201173933,31005214654.0,37616521935.0,-8752471297.0,-25836362718.0,279242650155.0,9244330723.0,4102959320.0,880.0,177033061040.0,3768881457.0,127796974221.0,154.1214320942863
DB,012030,서비스업,2020,272445840062.0,209303873970.0,63141966092.0,26874196003.0,6271086203.0,11661640010.0,15627911117.0,313704546734.0,472491491069.0,158786944335.0,88595762921.0,117921289862.0,40865654473.0,3893183125.0,0.0,18523471890.0,53962897420.0,1853997587.0,69099472521.0,52144778935.0,1431329604.0,25442304574.0,201173933,18194187310.0,36267770089.0,-8980669642.0,-15059994068.0,383895728148.0,5993139939.0,4628085512.0,796.0,160134450668.0,3893183125.0,140263472445.0,90.44008355694871
DB,012030,서비스업,2021,326914604920.0,265096737288.0,61817867632.0,23472667404.0,21705064303.0,28053109504.0,32103198404.0,437784122800.0,601998919354.0,164214796554.0,84468030488.0,50552473976.0,113662322578.0,4120000000.0,600000000.0,16709576793.0,77191801141.0,1642244532.0,65141177627.0,45040657354.0,3438672658.0,19128231054.0,201173933,18587524770.0,38345200228.0,-1050624941.0,-19402734170.0,517530888866.0,5866762575.0,3637644522.0,950.0,191115236350.0,4720000000.0,147505219761.0,92.39529442415385
DB,012030,서비스업,2022,401345502158.0,334566970684.0,66778531474.0,23608623380.0,5713047702.0,11069816097.0,15156323062.0,284983493606.0,414317384772.0,129333891166.0,114707456228.0,110484852478.0,18849038688.0,6309633653.0,0.0,26029808833.0,81719937969.0,1866494508.0,59957576463.0,57280150854.0,5729620923.0,33457028987.0,201173933,27104961664.0,43169908094.0,-242761096.0,-17403778808.0,299609928544.0,8567287448.0,3300079922.0,803.0,161542668199.0,6309633653.0,103304082333.0,134.7339650808537
DB하이텍,000990,전기전자,2018,669279136472.0,453942754545.0,215336381927.0,112993142556.0,86828767655.0,96113999904.0,96113999904.0,558391531244.0,1066533839753.0,508142308509.0,383378936944.0,156796450097.0,351345858412.0,15890934276.0,277380073265.0,119106292852.0,286926663501.0,597570490876.0,28180877364.0,98855165793.0,42891649316.0,36469257839.0,44398588,180343534220.0,102343239371.0,-117302224953.0,-50894631639.0,683154902809.0,19469485997.0,19357079520.0,10850.0,481724679800.0,293271007541.0,389036015657.0,4061.920487651544
DB하이텍,000990,전기전자,2019,807416422918.0,513292636950.0,294123785968.0,181292187959.0,104637012339.0,143965439877.0,143965439877.0,644650729765.0,1088889809571.0,444239079806.0,426263421167.0,219715556191.0,224523523615.0,30550406050.0,179746294431.0,84776806585.0,375643537563.0,616573799640.0,23416825636.0,102020672410.0,51837841227.0,30645242982.0,44398588,161078351164.0,112831598009.0,-123954602484.0,-70941328635.0,662626388404.0,19925314170.0,15321313920.0,27600.0,1225401028800.0,210296700481.0,359462273221.0,3628.0061691151077
DB하이텍,000990,전기전자,2020,935919766484.0,577034943664.0,358884822820.0,239335181312.0,166025591077.0,209655252129.0,209655252129.0,794584512577.0,1178581197181.0,383996684604.0,459208127449.0,261704001422.0,122292683182.0,15209836486.0,96717357788.0,48293560140.0,525382012788.0,674684075483.0,21500215361.0,102419518776.0,51848769524.0,36813081481.0,44398588,309982629774.0,119549641508.0,-265310217823.0,-75974561562.0,719373069732.0,15858852387.0,30564692756.0,51000.0,2264327988000.0,111927194274.0,335703124464.0,6981.8127949023965
DB하이텍,000990,전기전자,2021,1214682040178.0,679485436680.0,535196603498.0,399106778303.0,316891852008.0,420439748913.0,420439748913.0,1106049706046.0,1549937895854.0,443888189808.0,815161899425.0,335336853432.0,108551336376.0,33620487958.0,96499920000.0,183017846365.0,831968968093.0,657794904547.0,19259609957.0,134935586470.0,66017137668.0,44247176056.0,44398588,393129114790.0,136089825195.0,-252766500051.0,-4884073073.0,734775996429.0,6281633675.0,67632245840.0,72700.0,3227777347600.0,130120407958.0,260870343443.0,8854.540932472897
DB하이텍,000990,전기전자,2022,1675287533666.0,742069764946.0,933217768720.0,768746685740.0,558836662217.0,747138338305.0,747138338305.0,1638284078393.0,2122700474808.0,484416396415.0,1327724119744.0,404353962296.0,80062434119.0,26652891819.0,68499960000.0,151311289546.0,1365860516069.0,737891093716.0,18370913452.0,122007611173.0,73768604576.0,48542142617.0,44398588,730063433619.0,164471082980.0,-710089080981.0,-46026730701.0,794976355064.0,19677408149.0,120926946670.0,37150.0,1649407544200.0,95152851819.0,333105106869.0,16443.39305608097
DL,000210,화학,2018,10984485292300.0,9564323684890.0,1420161607410.0,845358145715.0,678088773944.0,894440698267.0,894440698267.0,6050244101632.0,12833716731566.0,6783472629934.0,6366648560495.0,4530043097731.0,2253429532203.0,813782755661.0,1845592988246.0,2134502269006.0,4792991457618.0,2070162249991.0,51707208330.0,1808822122734.0,998864024596.0,1650573484350.0,34800000,1104521754686.0,574803461695.0,-380818178008.0,-525617963278.0,6467068171071.0,148668542454.0,235589096933.0,92620.0,3223176000000.0,2659375743907.0,4648970360928.0,31739.13088178161
DL,000210,화학,2019,1660433291503.0,1400618363390.0,259814928113.0,135985787217.0,710307661773.0,269303984291.0,269303984291.0,6736706809470.0,13445224177772.0,6708517368302.0,6739682949664.0,4271441266973.0,2437076101329.0,637522226299.0,1949060039606.0,2559152679308.0,5329942337341.0,2017340959317.0,66257904353.0,1333415713904.0,1120088813774.0,1700601474919.0,34800000,952207650153.0,123829140896.0,-137292086450.0,-386757051760.0,6705541228108.0,59952904072.0,218495925785.0,81777.0,2845839600000.0,2586582265905.0,4149364688994.0,27362.2887975
DL,000210,화학,2020,1566148811684.0,1251799225891.0,314349585793.0,119049765679.0,572657162958.0,44412467368.0,44412467368.0,3211323920412.0,13901859840255.0,10690535919843.0,9327817394762.0,8367655725684.0,2322880194159.0,298366575904.0,2043386563713.0,1134780682945.0,5771434429011.0,1457813307191.0,477442123600.0,247341005802.0,145507032654.0,4098407123578.0,34800000,1366185205572.0,195299820114.0,-1475144249817.0,368863111471.0,4574042445493.0,78038068026.0,289679134904.0,75000.0,2610000000000.0,2341753139617.0,9555755236898.0,39258.19556241379
DL,000210,화학,2021,2385420753496.0,1935220023569.0,450200729927.0,221893397682.0,875038328844.0,867941828310.0,867941828310.0,4530222052145.0,8322962606033.0,3792740553888.0,2512731845125.0,1460930581946.0,2331809971942.0,934280674957.0,2002971335163.0,1756187977008.0,6588518256212.0,1515328487523.0,572290829631.0,321575391061.0,329716748446.0,399457624392.0,20955884,300778140679.0,228307332245.0,-175168342262.0,497735393741.0,5810230760908.0,75645613373.0,22368965167.0,60900.0,1276213335600.0,2937252010120.0,2036552576880.0,14352.920672733253
DL,000210,화학,2022,5170810757434.0,4168452845252.0,1002357912182.0,280713485110.0,88672477154.0,110027817232.0,110027817232.0,4751010595908.0,12151037166011.0,7400026570103.0,3002744413405.0,2323118787433.0,5076907782670.0,1061989537245.0,4172338301654.0,904068490660.0,6617776897306.0,3602238696602.0,1452613279407.0,678929254596.0,1155096117797.0,1055015420403.0,20955884,227911058323.0,721644427072.0,-2299569336531.0,1204547617458.0,9148292752606.0,296776480577.0,114324162510.0,59200.0,1240588332800.0,5234327838899.0,6495958079443.0,10875.754910792597
DL이앤씨,375500,건설업,2021,7631650898582.0,6245280043968.0,1386370854614.0,957257982914.0,635835953637.0,909251180295.0,909251180295.0,4497147166036.0,8701690202744.0,4204543036708.0,5354345946301.0,3136739509756.0,1067803526952.0,196552100620.0,810330082097.0,2044760806307.0,580286638489.0,132053783359.0,39310321147.0,979421210423.0,939555743852.0,1253457251413.0,19358738,580428921799.0,429112871700.0,-337950703004.0,113616603188.0,3347344256443.0,69279395408.0,69968211346.0,59592.0,1153625914896.0,1006882182717.0,2159782230401.0,29982.787194030934
DL이앤씨,375500,건설업,2022,7496823679468.0,6565498442410.0,931325237058.0,496965230080.0,431557865893.0,595473468875.0,595473468875.0,4692476509428.0,8974717444285.0,4282240934857.0,5403768957903.0,3210693538872.0,1071547395985.0,261212192561.0,836782251836.0,1752398719194.0,858083898891.0,132190317364.0,35292263674.0,1209238843861.0,852774611744.0,1311753112150.0,38693623,151964571116.0,434360006978.0,-385734321290.0,-64770341386.0,3570948486382.0,57222959983.0,209215811053.0,33750.0,1305909776250.0,1097994444397.0,2529842215663.0,3927.380258912431
DN오토모티브,007340,전기전자,2018,908521022197.0,776307013662.0,132214008535.0,71691356957.0,58472495803.0,78843228307.0,78843228307.0,563528620692.0,870759625705.0,307231005013.0,454682427149.0,284270736447.0,22960268566.0,127360522794.0,3090278091.0,151828241476.0,831709649971.0,292575716780.0,22039168188.0,133740703208.0,133818790873.0,112820465565.0,9994005,74155011183.0,60522651578.0,-49398093401.0,36316959177.0,416077198556.0,3535079380.0,14065157181.0,32000.0,319808160000.0,130450800885.0,155402763537.0,7419.949377952083
DN오토모티브,007340,전기전자,2019,903300771014.0,764935518747.0,138365252267.0,78115239042.0,68290129655.0,85042289353.0,85042289353.0,626101164680.0,911746199157.0,285645034477.0,431881632793.0,268372943940.0,17272090537.0,110699623455.0,1122231306.0,122932866442.0,887953543640.0,319830548397.0,20897597735.0,137546178767.0,136947873948.0,100671820025.0,9994005,90547901759.0,60250013225.0,-93930527957.0,-29429144097.0,479864566364.0,3278780678.0,17908176996.0,29350.0,293324046750.0,111821854761.0,162712168035.0,9060.221778856425
DN오토모티브,007340,전기전자,2020,803096377188.0,679033394295.0,124062982893.0,69581437126.0,48427397900.0,63380585327.0,63380585327.0,654677184021.0,961755008032.0,307077824011.0,476131998056.0,290885879628.0,16191944383.0,121971560273.0,8106174534.0,167573560609.0,919295522426.0,297018824437.0,24123945091.0,148462759647.0,131914943762.0,107090114625.0,9994005,105541543367.0,54481545767.0,-48012397968.0,-13606369503.0,485623009976.0,2862511496.0,18918910629.0,25750.0,257345628750.0,130077734807.0,139504263402.0,10560.485347665926
DN오토모티브,007340,전기전자,2021,930752730400.0,780624256265.0,150128474135.0,89645343410.0,85081181274.0,93790030179.0,93790030179.0,713972880627.0,1484962432663.0,770989552036.0,1077073232833.0,558066306879.0,212923245157.0,393468486170.0,3517843444.0,571605248687.0,978750748924.0,290539799548.0,20790988794.0,161016944360.0,184422720747.0,100818820164.0,9994005,40896236584.0,60483130725.0,-67941301034.0,445348329976.0,407889199830.0,4891144578.0,22380815085.0,71800.0,717569559000.0,396986329614.0,199384303349.0,4092.076858476657
DN오토모티브,007340,전기전자,2022,3156376223570.0,2423676520779.0,732699702791.0,421528485860.0,184899013321.0,253511360007.0,253511360007.0,1131508559775.0,4591590751746.0,3460082191971.0,1775650459528.0,1358459213708.0,2101622978263.0,521110576287.0,1872331502881.0,509347063692.0,1149664445529.0,711569594867.0,1984221307993.0,385312107665.0,659977419130.0,340103270280.0,9994005,152952367507.0,311171216931.0,-1745898295738.0,1539563937885.0,2815940292218.0,114446738543.0,81642804747.0,64100.0,640615720500.0,2393442079168.0,2950735128279.0,15304.411745541453
DRB동일,004840,화학,2018,545431367131.0,425607175500.0,119824191631.0,27046587454.0,15290393039.0,23229411875.0,23229411875.0,448211719393.0,716166879071.0,267955159678.0,307345462559.0,214420994677.0,53534165001.0,135770271694.0,26200942756.0,94686169358.0,415502172622.0,337879568896.0,8753204645.0,107147537775.0,87100026949.0,31376726600.0,19480000,29985725184.0,92777604177.0,-44717878194.0,17010933023.0,408821416512.0,16614635108.0,8161066056.0,6560.0,127788800000.0,161971214450.0,173268990320.0,1539.3082743326488
DRB동일,004840,화학,2019,546994961176.0,427781468501.0,119213492675.0,26475358478.0,13709649688.0,22361626152.0,22361626152.0,461521619964.0,745278926520.0,283757306556.0,319781106444.0,223720043714.0,60037262842.0,140480220008.0,31449062890.0,100152035408.0,421831235439.0,378172700437.0,7671216783.0,108023642945.0,84028772984.0,32607532510.0,19930000,41831904027.0,92738134197.0,-41146629302.0,4475864240.0,425497820076.0,14742290547.0,8657481446.0,5260.0,104831800000.0,171929282898.0,183605271148.0,2098.9414965880583
DRB동일,004840,화학,2020,496638329092.0,388081418286.0,108556910806.0,21049959929.0,6267806548.0,13545821552.0,13545821552.0,463615281822.0,776434763082.0,312819481260.0,360352120076.0,240636807582.0,72182673678.0,167331811149.0,42876807655.0,119930896378.0,422004915574.0,370927858893.0,6768418052.0,91500032843.0,78607515360.0,35462004642.0,19930000,51978781760.0,87506950877.0,-68333033318.0,37438487425.0,416082643006.0,23388184387.0,6749167126.0,6890.0,137317700000.0,210208618804.0,192888584882.0,2608.0673236327143
DRB동일,004840,화학,2021,551337199988.0,444165664638.0,107171535350.0,577562481.0,-2796740448.0,-7866039664.0,-7866039664.0,475555752470.0,831956562409.0,356400809939.0,384837852730.0,311773257300.0,44627552639.0,223023139223.0,23743589300.0,107263427158.0,416821449052.0,392898061815.0,4170381195.0,128277650326.0,110920540996.0,40808180920.0,19930000,-48338767545.0,106593972869.0,8215137492.0,25514302568.0,447118709679.0,16974178234.0,3046871569.0,5260.0,104831800000.0,246766728523.0,249137382781.0,-2425.4273730556947
DRB동일,004840,화학,2022,661814016477.0,515831072537.0,145982943940.0,12110321241.0,3536815255.0,9110890625.0,9110890625.0,479768684504.0,945238494728.0,465469810224.0,475692073884.0,400359407544.0,65110402680.0,287060642740.0,40507615151.0,143643614342.0,419962650335.0,397591091194.0,4690956613.0,146658473807.0,142723632469.0,54832748251.0,19930000,-11637695108.0,133872622699.0,-28563458547.0,77976277244.0,469546420844.0,57556243261.0,1984868631.0,4080.0,81314400000.0,327568257891.0,321826195882.0,-583.9285051680883
DSR,155660,철강금속,2018,236022374628.0,208471333946.0,27551040682.0,9905832148.0,8019140276.0,9716809068.0,9716809068.0,147476068775.0,225031293123.0,77555224348.0,118932512525.0,72833332469.0,4721891879.0,46403206797.0,4238292010.0,2046874443.0,124435310197.0,86928796549.0,0.0,38261237798.0,62693882807.0,21938791005.0,16000000,4576784514.0,17645208534.0,-3036958912.0,-3636892715.0,106098780598.0,1572632734.0,3322809419.0,3990.0,63840000000.0,50641498807.0,75508349905.0,286.049032125
DSR,155660,철강금속,2019,236324122853.0,206855359131.0,29468763722.0,10659340231.0,8785193596.0,11665809844.0,11665809844.0,155336106595.0,240410406795.0,85074300200.0,123696803929.0,77660951425.0,7413348775.0,51741172445.0,5602190686.0,9312349786.0,131887520599.0,88473876264.0,0.0,41286134301.0,59378663641.0,19763756973.0,16000000,13763610911.0,18809423491.0,-11265379005.0,4901420020.0,116713602866.0,1410069710.0,2015175698.0,4590.0,73440000000.0,57343363131.0,75761950414.0,860.2256819375
DSR,155660,철강금속,2020,230979854250.0,198594522304.0,32385331946.0,12075679671.0,8975949927.0,11362912638.0,11362912638.0,162952474565.0,252937447385.0,89984972820.0,134827677194.0,81387101322.0,8597871498.0,52763761126.0,6872402604.0,9228383685.0,139853192459.0,87629427427.0,0.0,40574690634.0,58515792457.0,21200229110.0,16000000,17350176366.0,20309652275.0,-16677749449.0,-518598153.0,118109770191.0,1949571772.0,2200118851.0,6250.0,100000000000.0,59636163730.0,80756589135.0,1084.386022875
DSR,155660,철강금속,2021,272417651710.0,236966229990.0,35451421720.0,13454431587.0,12538612095.0,15939358449.0,15939358449.0,178019213626.0,302598631429.0,124579417803.0,185737507109.0,115595665508.0,8983752295.0,69363277414.0,7593902491.0,15855024636.0,151343290716.0,94435432110.0,0.0,50442145800.0,87914953318.0,34299539680.0,16000000,5332134198.0,21996990133.0,-2720102063.0,3585136181.0,116861124320.0,2294746071.0,2821882749.0,5730.0,91680000000.0,76957179905.0,108724393167.0,333.258387375
DSR,155660,철강금속,2022,367456836231.0,304751232849.0,62705603382.0,35774891408.0,24547772313.0,32328971175.0,32328971175.0,202326546390.0,364710386862.0,162383840472.0,176061391451.0,139483313029.0,22900527443.0,75120372034.0,22186537270.0,8655765858.0,175374352476.0,109321522816.0,0.0,55965508753.0,85462745272.0,37331606371.0,16000000,52109331461.0,26930711974.0,-84186979840.0,24904822231.0,188648995411.0,14624811754.0,3654992223.0,5530.0,88480000000.0,97306909304.0,153728074614.0,3256.8332163125
