corp,stock_code,sector,year,ebitda_margin,ebitda_to_interest_expense,debt_ratio,dependence_on_net_borrowings,net_borrowings_to_ebitda,revenue,cogs,selling_general_administrative_expenses,ebit,ebit_margin,ebitda_to_sales_revenue,total_assets,return_on_assets,ebitda,financial_expenses,corporate_tax,operating_cash_flow,free_cash_flow,total_liabilities,total_equity,total_borrowings,net_borrowings,borrowing_dependency,total_borrowings_to_ebitda,debt_to_net_income_ratio,total_assets_leverage,current_liabilities,working_capital,current_liabilities_ratio,quick_assets,quick_ratio,cash_and_cash_equivalents,short_term_borrowings,days_sales_outstanding,market_capitalization,minimum_wage,us_kor_exchange_avg,ppi_year,kor_usa_ir_diff,kr_standard_yield,rank,count,rating,paywellfare,worklifebal,culture,opportunity,manager,recommend,ceo,potential,crb_index_avg
"CJ CGV",079160,서비스업,2018,-3.4279490879803975,-24.955317405718727,306.008437751482,14.065817848786644,-518.1250772599319,1769356467477,0,834630000,-210480637841,-11.895886538970478,-3.4279490879803975,2234185992506,-8.438916351835182,-60652638890,243044950717,14552850075,105307635156,145301153810,1683905312410,550280680096,499589245151,314256532109,22.361130488989865,-823.6892150019362,-893.1237953166014,406.008437751482,861419339061,-364387317045,173.31264403589472,478259534516,55.51994398423099,185332713042,196295281090,34.19956558142606,786989230470,7530,1100.58,103.48,-0.29,1.75,NULL,2553,3.4,3.47,3.06,3.22,3.02,2.89,0.92,0.89,0.58,198.61355172413795
"CJ CGV",079160,서비스업,2019,-1.995793196974575,-15.534282444042432,652.6156006218471,2.1373554181148253,-249.44604098297876,1942279329129,0,1820300000,-228568236081,-11.768041427053628,-1.995793196974575,4524046865181,-5.284546224377695,-38763878717,249537620142,29635076997,283339456559,511815354915,3922936967719,601109897462,448359092690,96694960791,9.910575775436001,-1156.641459858275,-1640.8789127649964,752.6156006218471,1120212893223,-443200215997,165.46409408653525,655441290198,58.51042191740974,351664131899,235454749322,33.8870278129411,663195549420,8350,1166.11,103.5,-0.56,1.25,NULL,2553,3.4,3.47,3.06,3.22,3.02,2.89,0.92,0.89,0.58,187.79354406130267
"CJ CGV",079160,서비스업,2020,-117.82259601789195,-196.82160619306384,1412.7065380811944,-3.656396422237328,23.163253099766038,583443792479,0,972100000,-862249588023,-147.7862305054921,-117.82259601789195,4354856895866,-17.260003076255582,-687428622604,349264816958,32635907983,-268443869621,-142815950804,4066971784892,287885110974,521706822927,-159230831734,11.979884423349214,-75.8925080760762,-541.0736721960267,1512.7065380811944,1311262165175,-361840238987,138.11163709266918,933216368176,71.16932013755263,680937654661,434721385427,44.20738693602324,884520000000,8590,1180.01,103.03,0.29,0.5,NULL,2553,3.4,3.47,3.06,3.22,3.02,2.89,0.92,0.89,0.58,157.42230916030533
"CJ CGV",079160,서비스업,2021,-30.825275314145955,-117.24467888646741,1156.4474692191257,3.84149312564935,-64.0695402870461,736315366659,0,977760000,-373307911375,-50.699459535778665,-30.825275314145955,3785492375609,-8.949641769876678,-226971238953,193587667354,3025756269,-171876627587,148098237745,3484207008067,301285367542,483683982613,145419429381,12.77730700844923,-213.1036446926911,-1028.432806856011,1256.4474692191257,975423222361,-354777591654,157.1626664397621,607878012955,62.31941161741451,338264553232,431491898946,53.453989184756225,1022208135600,8720,1144.61,109.6,0.52,1,NULL,2553,3.4,3.47,3.06,3.22,3.02,2.89,0.92,0.89,0.58,222.12499233716474
"CJ CGV",079160,서비스업,2022,-6.988583516665707,-38.44992028852984,816.1958907663175,-1.9232394625444478,77.35189083355587,1281306043785,0,1358070000,-237643036305,-18.546937904311946,-6.988583516665707,3601468386488,-5.9561128011782625,-89545142974,232887720708,4261917379,107641702022,69592629649,3208379045793,393089340695,325718946940,-69264861240,9.044059588639826,-363.74831299847784,-1495.6953731998278,916.1958907663175,1238638115169,-555956211075,181.43708039439247,665654489803,53.7408369443062,394983808180,322280696940,44.772171771688775,808884137100,9160,1292.2,118.78,0.23,3.25,NULL,2553,3.4,3.47,3.06,3.22,3.02,2.89,0.92,0.89,0.58,304.6415576923077
CJ대한통운,000120,운수창고업,2018,1.0826726838665144,66.70319543657538,151.3326626642277,34.457315889121816,2716.21428795008,9219680477069,8391607542871,585386008578,99818962065,1.0826726838665144,1.0826726838665144,7868566775246,0.8464066063786799,99818962065,149646447088,44810077705,65728441635,909221368760,4737828934873,3130737840373,2874631676602,2711296909693,36.53310391474855,2879.845289044481,7113.849887975641,251.33266266422774,2614012911832,-433168297082,119.8624099191797,2159620452812,82.61705376575419,163334766909,1290985878462,52.90940469364482,3809661448000,7530,1100.58,103.48,-0.29,1.75,AA-,2532,2.8,2.81,2.39,2.56,2.99,2.31,1.42,1.49,1.44,198.61355172413795
CJ대한통운,000120,운수창고업,2019,0.9009367508215722,51.66846724264676,149.23132188679648,20.536615697158,1993.8382092500178,10415108625820,9442517706512,665404573134,93833541248,0.9009367508215722,0.9009367508215722,9110016110171,0.5586143272917304,93833541248,181606976664,31527129810,850274679030,1168998614773,5454770837946,3655245272225,2091799015411,1870888998495,22.961529267501327,2229.2657695635944,10718.778458764651,249.23132188679648,2508694254095,-186494943084,108.03096195058326,2299340017692,91.65485247708978,220910016916,566064909801,48.26493119358923,3535913320000,8350,1166.11,103.5,-0.56,1.25,AA-,2532,2.8,2.81,2.39,2.56,2.99,2.31,1.42,1.49,1.44,187.79354406130267
CJ대한통운,000120,운수창고업,2020,1.8764122306834548,112.82112434873923,138.70388078098327,19.066495433270948,908.8936905581276,10781127150206,9779955604583,675833984331,202298388452,1.8764122306834548,1.8764122306834548,9643498959607,1.4789573983197932,202298388452,179308963299,48084220496,572347643891,888187169562,5603556698067,4039942261540,2226298582238,1838677288741,23.086004276695935,1100.5023812961522,3928.922555822755,238.70388078098324,2807606983722,-269059636270,110.59896072216505,2513223573517,89.51479277862671,387621293497,849083505749,48.090000303413866,3775442932000,8590,1180.01,103.03,0.29,0.5,AA-,2532,2.8,2.81,2.39,2.56,2.99,2.31,1.42,1.49,1.44,157.42230916030533
CJ대한통운,000120,운수창고업,2021,2.108582766598509,117.11949299950265,123.93244459614472,16.889234381036804,635.0616022875079,11343651787492,10272323722285,727447299540,239190286694,2.108582766598509,2.108582766598509,8993928516384,1.7598505031106941,239190286694,204227563293,84946836624,344143274398,-22266263230,4977570577451,4016357938933,1748507375458,1519005667195,19.44097478952374,731.0110287609186,3144.7941179683935,223.9324445961447,2448916060807,-100693518846,104.28807393876352,2323093796523,94.86212425580086,229501708263,648594185264,44.11660271551049,2874355344000,8720,1144.61,109.6,0.52,1,AA-,2532,2.8,2.81,2.39,2.56,2.99,2.31,1.42,1.49,1.44,222.12499233716474
CJ대한통운,000120,운수창고업,2022,2.3522427213082824,140.01019598620127,140.2716650428072,18.105288178038712,615.04746288964,12130712862374,10944706303203,774219671929,285343810348,2.3522427213082824,2.3522427213082824,9693299818264,2.030493104661333,285343810348,203802164791,77751459111,622939080023,1189799878400,5658991479602,4034308338662,2337914015007,1754999866058,24.118866215217345,819.3323037761792,2875.185537090352,240.27166504280717,3108759801795,-152300309203,105.15144244609537,2922160137398,93.99761717552906,582914148949,1316083053534,42.808678036630006,2137516632800,9160,1292.2,118.78,0.23,3.25,AA-,2532,2.8,2.81,2.39,2.56,2.99,2.31,1.42,1.49,1.44,304.6415576923077
CJ제일제당,097950,음식료품,2018,6.931879457069269,262.6715224252759,166.78239005513043,15.22276079101103,229.33218513057182,18670059989000,15126473806000,2710876503000,1294186053000,6.931879457069269,6.931879457069269,19497022884000,4.746307323460184,1294186053000,492701318000,-182663071000,471425123000,1506054331000,12188810794000,7308212090000,3515559422000,2967985155000,18.031262736450916,271.642505639025,1317.155891558533,266.78239005513046,6680407860000,-1160216275000,121.01768130933448,4022572558000,60.2144755574849,547574267000,2624754311000,46.88906333968823,4975408473000,7530,1100.58,103.48,-0.29,1.75,AA,4305,2.9,2.88,2.68,2.86,2.96,2.42,1.36,1.41,1.35,198.61355172413795
CJ제일제당,097950,음식료품,2019,1.515678695767791,50.81672495869587,177.17857535796082,11.767249481279423,912.8055136706511,22352462296000,18069283521000,3386320902000,338791509000,1.515678695767791,1.515678695767791,26280632351000,0.7268786399377913,338791509000,666692923000,-379108551000,2143095681000,5332980690000,16799151931000,9481480420000,3783459166000,3092507574000,14.39637796940619,1116.751472658661,8794.064370136817,277.1785753579608,8202238119000,-768586045000,110.3392792311092,5415395007000,66.0233820139354,690951592000,1627361335000,40.023727544105725,3801181965000,8350,1166.11,103.5,-0.56,1.25,AA,4305,2.9,2.88,2.68,2.86,2.96,2.42,1.36,1.41,1.35,187.79354406130267
CJ제일제당,097950,음식료품,2020,4.860651348686583,146.36234556503854,151.9258925623591,11.12163941822403,241.70231950348492,24245725654000,19059312372000,3826861842000,1178500191000,4.860651348686583,4.860651348686583,25611892185000,3.0705483699505116,1178500191000,805193567000,-193687170000,2001752173000,2346843781000,15445453188000,10166438997000,4060691398000,2848462297000,15.854710650305668,344.5643394045067,1964.007072720469,251.92589256235914,7082673561000,348706843000,95.30764374795959,5569901521000,78.64122881040402,1212229101000,1647881072000,36.271129006193114,5735644866000,8590,1180.01,103.03,0.29,0.5,AA,4305,2.9,2.88,2.68,2.86,2.96,2.42,1.36,1.41,1.35,157.42230916030533
CJ제일제당,097950,음식료품,2021,4.632265275318005,189.55761795903513,148.5083765613779,8.656431008439316,190.89993652246685,26289227767000,20507136770000,4257661605000,1217786769000,4.632265275318005,4.632265275318005,26855804277000,3.3229063028444408,1217786769000,642436206000,-469568280000,1686409257000,2311768491000,16049003859000,10806800418000,3421624321000,2324754169000,12.740725564232559,280.97072559013816,1798.4228953341446,248.5083765613779,7915867743000,-219973059000,102.85831690832946,5357643168000,67.6823229233177,1096870152000,1455599563000,36.322219692532514,5833497075000,8720,1144.61,109.6,0.52,1,AA,4305,2.9,2.88,2.68,2.86,2.96,2.42,1.36,1.41,1.35,222.12499233716474
CJ제일제당,097950,음식료품,2022,4.140768874780884,125.9006403269598,160.32772056727197,9.38934743055578,226.25413479178326,30079513121000,23524738847000,4890066064000,1245523117000,4.140768874780884,4.140768874780884,30013241845000,2.6743998137399476,1245523117000,989290534000,-368825662000,1627293112000,3125759541000,18484219204000,11529022641000,4615305356000,2818047552000,15.377563609540159,370.55156126821214,2302.8299495963297,260.32772056727197,9749512896000,9761674000,99.89997541384882,6557828198000,67.26313681466614,1797257804000,2842769156000,35.36600270159672,5728117773000,9160,1292.2,118.78,0.23,3.25,AA,4305,2.9,2.88,2.68,2.86,2.96,2.42,1.36,1.41,1.35,304.6415576923077
CS홀딩스,000590,기타금융,2018,12.985309456922748,901.0702497158004,10.797137534513015,-24.081901039469216,-460.6729090884021,122550868578,94019832445,15211595763,15913609527,12.985309456922748,12.985309456922748,304418192853,4.152560435211657,15913609527,1766078675,3856129848,10186160370,13598997577,29665433326,274752759527,5190082094,-73309687949,1.7049185021955078,32.61410986108582,234.67354357991366,110.79713753451301,20778759270,167702013042,11.02433898965782,160577767714,772.797671061329,78499770043,5190082094,51.20561169940597,73771399800,7530,1100.58,103.48,-0.29,1.75,NULL,1,3,2,3,3,3,3,1.29,1,1.14,198.61355172413795
CS홀딩스,000590,기타금융,2019,15.121908761794536,914.5933591983287,9.833490446451972,-32.07279570531617,-493.8792023786015,134971514129,101877574480,16068717934,20410269221,15.121908761794536,15.121908761794536,314291512839,5.2829590681647085,20410269221,2231622285,3535277072,19701066944,7274415840,28138799708,286152713131,2031282000,-100802074832,0.6463050757086626,9.952254808623625,169.47110801060163,109.83349044645196,19134827728,175645500589,9.823798888385976,166519623851,870.2436531860267,102833356832,2031282000,49.45018435794479,67537197000,8350,1166.11,103.5,-0.56,1.25,NULL,1,3,2,3,3,3,3,1.29,1,1.14,187.79354406130267
CS홀딩스,000590,기타금융,2020,10.657720723666472,188.47736923828816,9.529097137730185,-40.68712675344565,-938.839670850196,131637084502,98462604425,17273210256,14029512835,10.657720723666472,10.657720723666472,323725567844,3.6559977127612475,14029512835,7443606037,3543724339,19478812765,184323386,28164318547,295561249297,2070896400,-131714632122,0.6397073959255339,14.761000074312275,237.9667783049669,109.52909713773018,18974454971,170884053883,9.993997680446988,158661414996,836.1843079998528,133785528522,2070896400,45.20554091517872,68114438000,8590,1180.01,103.03,0.29,0.5,NULL,1,3,2,3,3,3,3,1.29,1,1.14,157.42230916030533
CS홀딩스,000590,기타금융,2021,16.116255390909014,616.282291689352,13.299704523357562,-26.639644191821166,-367.68341596547725,159017955309,118076364740,21293888910,25627739795,16.116255390909014,16.116255390909014,353716995747,5.955557984289666,25627739795,4158441698,1680466032,8113504608,52095042324,41521127951,312195867796,3334477200,-94228949113,0.9426963476714085,13.01120280864784,197.10187597569583,113.29970452335756,29190455516,159895837421,15.437636997688516,143952869689,493.15047382558294,97563426313,3334477200,54.90830489886085,74002296200,8720,1144.61,109.6,0.52,1,NULL,1,3,2,3,3,3,3,1.29,1,1.14,222.12499233716474
CS홀딩스,000590,기타금융,2022,13.017317879950971,263.2200329597872,10.196897950929037,-30.713686654129706,-490.1827807454951,175266452048,141658049341,17976357372,22814991200,13.017317879950971,13.017317879950971,364121570785,5.159951828037646,22814991200,8667650005,5897587890,17143929892,12547967632,33693421213,330428149572,3498021600,-111835158291,0.9606740936711627,15.332118997267024,179.330044606236,110.19689795092904,22982072997,190298026042,10.775535598751548,166047583905,722.509165847116,115333179891,3498021600,49.65038900426181,66498163200,9160,1292.2,118.78,0.23,3.25,NULL,1,3,2,3,3,3,3,1.29,1,1.14,304.6415576923077
DB,012030,서비스업,2018,1.9819505879744979,69.2533632587811,109.65350272326162,-9.665632901891827,-593.2017552608797,237112635578,202065914852,33425862628,-4674996909,-1.9716355046216525,1.9819505879744979,288416200594,-1.3783620846583962,4699455275,6785887434,1662331060,6756873010,91568129096,150848167221,137568033373,63686976,-27877251179,0.022081622276708162,1.3551991086881872,-3794.5219399867847,209.6535027232616,60507431150,23147346437,72.32991694595444,75301096994,124.449337152202,27940938155,63686976,55.74594101480018,167175538323,7530,1100.58,103.48,-0.29,1.75,NULL,898,3.03,2.91,3.35,2.98,2.73,2.41,1.01,0.99,0.73,198.61355172413795
DB,012030,서비스업,2019,9.184851239099304,236.97101017271774,72.12003006378221,-5.6727538536118995,-94.04138505433947,238505592826,182396061305,37616521935,9716889655,4.074072033224347,9.184851239099304,363158130330,1.2128285926017037,21906383898,9244330723,4102959320,31005214654,39757685951,152166922511,210991207819,3768881457,-20601066833,1.0378072641731126,17.20448922354588,3454.8170868018046,172.1200300637822,59208483421,24706996754,70.55728370680208,76655803737,129.46760212036068,24369948290,3768881457,54.40584250785941,177033061040,8350,1166.11,103.5,-0.56,1.25,NULL,898,3.03,2.91,3.35,2.98,2.73,2.41,1.01,0.99,0.73,187.79354406130267
DB,012030,서비스업,2020,5.736153326269759,260.76332733868435,50.6167175414389,-3.0964131717799495,-93.616406284044,272445840062,209303873970,36267770089,11661640010,4.280351649834764,5.736153326269759,472491491069,1.3272379125414144,15627911117,5993139939,4628085512,18194187310,27174856952,158786944335,313704546734,3893183125,-14630288765,0.8239689388250722,24.91173065839238,2532.04850316104,150.6167175414389,117921289862,-29325526941,133.1003718170465,87164433317,73.91746937216011,18523471890,3893183125,69.85918488219065,160134450668,8590,1180.01,103.03,0.29,0.5,NULL,898,3.03,2.91,3.35,2.98,2.73,2.41,1.01,0.99,0.73,157.42230916030533
DB,012030,서비스업,2021,9.820056345251398,547.2046634510345,37.510450471275064,-1.991627627150214,-37.34698531317092,326914604920,265096737288,38345200228,28053109504,8.581173518039959,9.820056345251398,601998919354,3.6054988813421,32103198404,5866762575,3637644522,18587524770,19638149711,164214796554,437784122800,4720000000,-11989576793,0.7840545635970564,14.702584896998601,756.5736468760555,137.51045047127505,50552473976,33915556512,59.84805574836004,81029357830,160.28762087582308,16709576793,4120000000,50.287872388671744,191115236350,8720,1144.61,109.6,0.52,1,NULL,898,3.03,2.91,3.35,2.98,2.73,2.41,1.01,0.99,0.73,222.12499233716474
DB,012030,서비스업,2022,3.776377953784399,176.90923940620416,45.38294114142933,-4.759678426444033,-130.11186881759278,401345502158,334566970684,43169908094,11069816097,2.7581761941964116,3.776377953784399,414317384772,1.3789061024180547,15156323062,8567287448,3300079922,27104961664,27347722760,129333891166,284983493606,6309633653,-19720175180,1.522898600181165,41.63037187310648,2263.8335598129756,145.38294114142934,110484852478,4222603750,96.31880621464843,108977835305,98.63599657400992,26029808833,6309633653,52.092909847733445,161542668199,9160,1292.2,118.78,0.23,3.25,NULL,898,3.03,2.91,3.35,2.98,2.73,2.41,1.01,0.99,0.73,304.6415576923077
DB하이텍,000990,전기전자,2018,14.360824156367682,493.6648040878426,91.00107721493315,16.32997549607381,181.20639538772514,669279136472,453942754545,102343239371,96113999904,14.360824156367682,14.360824156367682,1066533839753,8.141210753810567,96113999904,19469485997,19357079520,180343534220,297645759173,508142308509,558391531244,293271007541,174164714689,27.497581099622586,305.1282933120286,585.2234486708609,191.00107721493316,156796450097,226582486847,40.898556229212765,340487287628,217.1524211277501,119106292852,15890934276,53.91193830521345,481724679800,7530,1100.58,103.48,-0.29,1.75,NULL,821,3.04,3.12,3.03,2.66,3.12,2.3,1.62,1.58,1.58,198.61355172413795
DB하이텍,000990,전기전자,2019,17.830382909070565,722.5253195443091,68.9115918581124,11.52732744789413,87.18751806214092,807416422918,513292636950,112831598009,143965439877,17.830382909070565,17.830382909070565,1088889809571,9.609513416258787,143965439877,19925314170,15321313920,161078351164,285032953648,444239079806,644650729765,210296700481,125519893896,19.31294595950462,146.07443332279718,424.5525267548417,168.91159185811242,219715556191,206547864976,51.54454857737385,374425579940,170.41377790041852,84776806585,30550406050,46.11938074664576,1225401028800,8350,1166.11,103.5,-0.56,1.25,NULL,821,3.04,3.12,3.03,2.66,3.12,2.3,1.62,1.58,1.58,187.79354406130267
DB하이텍,000990,전기전자,2020,22.40098560121437,1322.0077153934608,48.32672655028478,5.39917269053695,30.351557372312566,935919766484,577034943664,119549641508,209655252129,22.40098560121437,22.40098560121437,1178581197181,14.086903089418854,209655252129,15858852387,30564692756,309982629774,575292847597,383996684604,794584512577,111927194274,63633634134,9.496774133315046,53.38630591764601,231.28764795416902,148.32672655028477,261704001422,197504126027,56.99028082883072,407359357925,155.65652634715715,48293560140,15209836486,39.94265928764214,2264327988000,8590,1180.01,103.03,0.29,0.5,NULL,821,3.04,3.12,3.03,2.66,3.12,2.3,1.62,1.58,1.58,157.42230916030533
DB하이텍,000990,전기전자,2021,34.61315266103618,6693.159306412435,40.132752387308976,-3.4128747060445317,-12.581455141613137,1214682040178,679485436680,136089825195,420439748913,34.61315266103618,34.61315266103618,1549937895854,20.445454805361464,420439748913,6281633675,67632245840,393129114790,645895614841,443888189808,1106049706046,130120407958,-52897438407,8.395201401686162,30.94864562506561,140.07560844347427,140.13275238730898,335336853432,479825045993,41.13745424909339,749144761757,223.40066535780042,183017846365,33620487958,40.54681590116593,3227777347600,8720,1144.61,109.6,0.52,1,NULL,821,3.04,3.12,3.03,2.66,3.12,2.3,1.62,1.58,1.58,222.12499233716474
DB하이텍,000990,전기전자,2022,44.597618217217395,3796.934701194219,29.56852250497155,-2.645612906459616,-7.516471160401725,1675287533666,742069764946,164471082980,747138338305,44.597618217217395,44.597618217217395,2122700474808,26.326684751297623,747138338305,19677408149,120926946670,730063433619,1440152514600,484416396415,1638284078393,95152851819,-56158437727,4.482632050459529,12.735640368137059,86.68300223776261,129.56852250497155,404353962296,923370157448,30.454667222130748,1253955515168,310.11332448624916,151311289546,26652891819,26.582170035429538,1649407544200,9160,1292.2,118.78,0.23,3.25,NULL,821,3.04,3.12,3.03,2.66,3.12,2.3,1.62,1.58,1.58,304.6415576923077
DL,000210,화학,2018,8.142763857073874,601.6341342310204,112.11899083715015,4.08980099747732,58.68175228586476,10984485292300,9564323684890,574803461695,894440698267,8.142763857073874,8.142763857073874,12833716731566,5.283650778080233,894440698267,148668542454,235589096933,1104521754686,1485339932694,6783472629934,6050244101632,2659375743907,524873474901,20.721789326750216,297.32275701000674,1000.3812023725102,212.1189908371502,4530043097731,1836605462764,71.15271173973508,5367784535899,118.49301254082123,2134502269006,813782755661,60.10478026318783,3223176000000,7530,1100.58,103.48,-0.29,1.75,AA-,364,2.22,2.21,1.94,2.02,2.6,1.82,0.23,0.32,0.32,198.61355172413795
DL,000210,화학,2019,16.218898143582148,449.19255949233315,99.58155457903595,0.20400988659116087,10.18536234033604,1660433291503,1400618363390,123829140896,269303984291,16.218898143582148,16.218898143582148,13445224177772,5.282973733880164,269303984291,59952904072,218495925785,952207650153,1089499736603,6708517368302,6736706809470,2586582265905,27429586597,19.237925911129146,960.469364281679,944.4523449960908,199.58155457903598,4271441266973,2468241682691,63.37748079360244,5619594135890,131.56201349041098,2559152679308,637522226299,293.1142961692904,2845839600000,8350,1166.11,103.5,-0.56,1.25,AA-,364,2.22,2.21,1.94,2.02,2.6,1.82,0.23,0.32,0.32,187.79354406130267
DL,000210,화학,2020,2.8357756961961704,56.91128508358647,332.9012016474329,8.68209340722184,2717.643329002806,1566148811684,1251799225891,195299820114,44412467368,2.8357756961961704,2.8357756961961704,13901859840255,4.1192845384599694,44412467368,78038068026,289679134904,1366185205572,2841329455389,10690535919843,3211323920412,2341753139617,1206972456672,16.8448910183664,5272.738216080911,1866.8300357271646,432.9012016474329,8367655725684,960161669078,89.70647013719227,9182310362108,109.7357571000856,1134780682945,298366575904,57.64424583680339,2610000000000,8590,1180.01,103.03,0.29,0.5,AA-,364,2.22,2.21,1.94,2.02,2.6,1.82,0.23,0.32,0.32,157.42230916030533
DL,000210,화학,2021,36.38527194994723,1147.3789286766394,83.7208531995068,14.190428204686292,136.0764044995609,2385420753496,1935220023569,228307332245,867941828310,36.38527194994723,36.38527194994723,8322962606033,10.513543917759739,867941828310,75645613373,22368965167,300778140679,475946482941,3792740553888,4530222052145,2937252010120,1181064033112,35.290943251275664,338.4157686972209,433.4370768533685,183.7208531995068,1460930581946,1051801263179,58.14112575444052,2183015096679,149.42633987243687,1756187977008,934280674957,49.20516330934228,1276213335600,8720,1144.61,109.6,0.52,1,AA-,364,2.22,2.21,1.94,2.02,2.6,1.82,0.23,0.32,0.32,222.12499233716474
DL,000210,화학,2022,2.127863934564122,37.07430488362193,155.7568946799776,35.6369525422212,3935.604156454725,5170810757434,4168452845252,721644427072,110027817232,2.127863934564122,2.127863934564122,12151037166011,0.7297523325995209,110027817232,296776480577,114324162510,227911058323,2527480394854,7400026570103,4751010595908,5234327838899,4330259348239,43.07721034333195,4757.276814700521,8345.347742176147,255.75689467997762,2323118787433,679625625972,77.36651767836177,1847648295608,79.53309600881902,904068490660,1061989537245,47.92462721078475,1240588332800,9160,1292.2,118.78,0.23,3.25,AA-,364,2.22,2.21,1.94,2.02,2.6,1.82,0.23,0.32,0.32,304.6415576923077
DL이앤씨,375500,건설업,2021,11.914213482484419,1312.4409861550332,93.49356117278424,-11.927322157053055,-114.14652475383839,7631650898582,6245280043968,429112871700,909251180295,11.914213482484419,11.914213482484419,8701690202744,7.307039653474388,909251180295,69279395408,69968211346,580428921799,918379624803,4204543036708,4497147166036,1006882182717,-1037878623590,11.571110430930863,110.73751726011776,661.262234804102,193.4935611727842,3136739509756,2217606436545,58.58305647813039,4414790202449,140.74455939736023,2044760806307,196552100620,46.84291073518814,1153625914896,8720,1144.61,109.6,0.52,1,AA-,941,3.24,3.33,3.13,3.04,3.48,2.06,2.92,2.9,2.89,222.12499233716474
