corp,stock_code,sector,year,ebitda_margin,ebitda_to_interest_expense,debt_ratio,dependence_on_net_borrowings,net_borrowings_to_ebitda,revenue,cogs,selling_general_administrative_expenses,ebit,ebit_margin,ebitda_to_sales_revenue,total_assets,return_on_assets,ebitda,financial_expenses,corporate_tax,operating_cash_flow,free_cash_flow,total_liabilities,total_equity,total_borrowings,net_borrowings,borrowing_dependency,total_borrowings_to_ebitda,debt_to_net_income_ratio,total_assets_leverage,current_liabilities,working_capital,current_liabilities_ratio,quick_assets,quick_ratio,cash_and_cash_equivalents,short_term_borrowings,days_sales_outstanding,market_capitalization,minimum_wage,us_kor_exchange_avg,ppi_year,kor_usa_ir_diff,kr_standard_yield,rank,count,rating,paywellfare,worklifebal,culture,opportunity,manager,recommend,ceo,potential,crb_index_avg,gross_profit_margin,operating_profit_margin,net_profit_margin,return_on_equity,return_on_invested_capital,current_ratio,non_current_debt_ratio,equity_ratio,interest_coverage_ratio,debt_to_equity_ratio,net_debt_ratio,retention_ratio,earnings_per_share,book_value_per_share,price_earnings_ratio,price_to_book_ratio,price_cash_flow_ratio,enterprise_value_to_ebitda,operating_income,net_income,tangible_assets,total_asset_turnover,net_working_capital_turnover,tangible_asset_turnover,accounts_receivable_turnover,inventory_turnover,accounts_payable_turnover
BYC,001460,섬유의복,2021,24.439855059906872,1292.5327605117318,42.05419050403917,-3.4297401328084094,-58.40788174286216,164445893789,94549164714,35853941946,40190338094,24.439855059906872,24.439855059906872,684434512150,4.362066620985486,40190338094,3109425101,8555730683,35707429153,31940854342,202622247604,481812264546,28227390764,-23474325146,4.1241916155469545,70.23427048058115,678.6766912766143,142.05419050403916,130677556899,2661426665,98.00401458458504,102383977377,78.34855487551856,51701715910,28227390764,10.927186118740286,281389057500,8720,1144.61,109.6,0.52,1,NULL,272,2.24,1.82,3.32,2.26,1.98,1.78,0.65,0.64,0.55,222.12499233716474,42.50439306479994,16.243243202091286,18.155205161466352,6.1964984276878265,6.902026799791473,102.03663638053548,14.932100321852898,70.3956705854141,859.0445370563694,5.8585870143006815,31.323513907685342,1574.3580508857133,47798.22674287361,771374.790144329,9.42503583707039,0.5840221974530807,7.880406519727248,6.417331741543721,26711346464,29855489397,69036986885,24.026534441173855,6178.862485733756,238.19969730563363,3340.292697806434,305.44062612304464,645.1853881252987
BYC,001460,섬유의복,2022,28.356667355126262,1386.2424129015724,29.692392631386177,-4.006019586314088,-55.68899690070991,169680336869,97946673770,39372632161,48115688693,28.356667355126262,28.356667355126262,668872026401,5.275523664349681,48115688693,3470943339,12251693281,10468407024,-32853531917,153134740019,515737286382,28274736768,-26795144385,4.227226681931652,58.764069549966734,433.97540469845694,129.69239263138618,79177003824,41005138471,65.88083912637497,81761992413,103.26482244105384,55069881153,28274736768,10.534336932098373,228609090000,9160,1292.2,118.78,0.23,3.25,NULL,272,2.24,1.82,3.32,2.26,1.98,1.78,0.65,0.64,0.55,304.6415576923077,42.27576655177273,14.925921010254099,20.795869862188326,6.8419528641300795,7.335018263207931,151.78920202910052,14.34019570580756,77.10552482767561,729.6677178918362,5.482391425749517,19.014498554863962,1428.2360396804213,56493.203072292534,825688.2821930309,6.478655485893437,0.44326655457420655,21.838001663088562,4.194348061869484,25326353051,35286502037,77727018083,25.368131745918433,413.80261888154035,218.3029029723083,3464.859747250312,254.9356888789453,649.8684138573569
CJ,001040,기타금융,2018,4.469888628063202,156.88430696149902,153.39426190929314,13.870488209032276,333.49708861838644,29523435477000,21170216737000,7020743532000,1319664685000,4.469888628063202,4.469888628063202,31729548648000,2.7735259891743547,1319664685000,841170612000,277104316000,1541092351000,3667105224000,19207738403000,12521810245000,5874609203000,4401043304000,18.51463211207794,445.15923399132254,2182.6298892294108,253.39426190929314,10998410550000,-2131302855000,124.036054690097,6843446355000,62.222139498147754,1473565899000,4106708423000,43.70114497041262,3545005257000,7530,1100.58,103.48,-0.29,1.75,AA-,3036,3.18,3.36,2.91,3.08,2.9,2.87,0.65,0.76,0.44,198.61355172413795,28.293518708239457,4.513279658927411,2.980775318934608,7.027955709130778,6.160665315582115,80.62171942654022,65.56023204614534,39.46419277473486,158.4072468760951,46.91501538562087,141.62626774416515,379.13774281892205,30161.68003301779,429167.19002414163,4.028290196931827,0.28310645087562575,2.3003198054287144,6.021263318871036,1332475208000,880027278000,12970204923000,93.0471334607558,-1385.229481006818,227.62505027693308,835.2183912964276,1046.1343663856326,1013.7453889692017
CJ,001040,기타금융,2019,1.7675550706266026,54.7549808246669,176.2992125779254,11.32666397260103,766.0448190188421,33779706665000,24634400467000,7636151674000,597074918000,1.7675550706266026,1.7675550706266026,40381364593000,0.8019610537285738,597074918000,1090448593000,506961741000,3864576582000,8760297564000,25766279658000,14615084935000,6176503789000,4573861475000,15.295431076320487,1034.4604341594531,7956.415367397203,276.2992125779254,12283359396000,-1645134652000,115.46437203188307,8089199416000,65.8549437105471,1602642314000,3268625614000,38.68538547076812,2818498006800,8350,1166.11,103.5,-0.56,1.25,AA-,3036,3.18,3.36,2.91,3.08,2.9,2.87,0.65,0.76,0.44,187.79354406130267,27.073373634341475,4.467636557553867,0.9586904356855818,2.2158120766336826,0.4696098215847797,86.60680194266946,92.24444106181309,36.19264748059922,138.3975855155237,42.2611556242728,165.33354032129682,1091.0924718765648,11099.25075225354,500911.19501053536,8.703290173022426,0.19284855471830345,0.7293161222183279,12.380957998640968,1509154524000,323842817000,13517262358000,83.65172154399066,-2053.309534507331,249.90050329982654,943.508758044573,966.4243111436043,897.8949881279884
CJ,001040,기타금융,2020,1.6053505401411903,38.45581392132957,159.96607788184872,8.881254661614156,691.9864694293437,31999102947000,23391528118000,7217234663000,513697772000,1.6053505401411903,1.6053505401411903,40024965069000,0.5097013767490017,513697772000,1335813027000,452428179000,3032814780000,4476593902000,24628738994000,15396226075000,6157819223000,3554719076000,15.384945901600133,1198.7241445540083,12072.449796257299,259.9660778818487,11422602369000,-345105549000,103.11537484151587,8839350675000,77.384735889864,2603100147000,3092611322000,37.876138505739846,2687201515800,8590,1180.01,103.03,0.29,0.5,AA-,3036,3.18,3.36,2.91,3.08,2.9,2.87,0.65,0.76,0.44,157.42230916030533,26.899425409695688,4.344934819900469,0.63754224091187,1.3250506780441647,0.32330626526438416,96.97874846859251,85.77515399337886,38.46655718114451,104.08194394708505,39.99564044463409,143.05868684771178,1766.8808601130042,6992.076360974491,527683.6936754083,13.17205294181941,0.17453637681791445,0.8860420799584734,12.150959050295434,1390340166000,204007798000,13002525157000,79.94785977160998,-9272.265554617321,246.0991427482304,963.6674022212876,1045.129611855619,987.7130363697435
CJ,001040,기타금융,2021,3.7723248152675692,133.1731302485965,154.8420387874486,5.908904907373557,190.57853442324176,34484026554000,24787913920000,7814312535000,1300849491000,3.7723248152675692,3.7723248152675692,41955995804000,1.9233524137283515,1300849491000,976810779000,543109508000,3353190728000,4976682339000,25492465688000,16463530116000,5673004694000,2479139895000,13.521320577163246,436.10000490056694,3159.0677741965283,254.8420387874486,12546083570000,-525486753000,104.37155293534875,9284727905000,74.00499010863834,3193864799000,3205342324000,38.53404052581162,2433361633200,8720,1144.61,109.6,0.52,1,AA-,3036,3.18,3.36,2.91,3.08,2.9,2.87,0.65,0.76,0.44,222.12499233716474,28.117692749181845,5.457019632127964,2.340102762466977,4.901510504212935,4.000175173615867,95.81154748357858,78.63673238231041,39.239993713676554,192.64735191870767,34.458009029829626,135.44240349358134,472.10851001795675,27657.460099219254,564264.0177032606,3.015461278830673,0.14780315133235913,0.7256854234030913,3.776379636681581,1881800099000,806961658000,13453497278000,82.19093813216647,-6562.301781563654,256.32016598680576,947.2144499238501,906.0344160232193,897.8261944529221
CJ,001040,기타금융,2022,2.580921478227161,70.95542974150138,172.02777332487068,8.449851185045858,385.92048453896723,40924879773000,29696090453000,9074587530000,1056239012000,2.580921478227161,2.580921478227161,48240408307000,1.4237974223371865,1056239012000,1488595046000,539886694000,4044985960000,8655812073000,30506774819000,17733633488000,8097518219000,4076242713000,16.785758046382448,766.6369190120389,4441.576217650867,272.0277733248707,16950325414000,-1806505608000,111.92899566385661,11436354303000,67.46982151477884,4021275506000,5714650512000,39.297639533471184,2453785531800,9160,1292.2,118.78,0.23,3.25,AA-,3036,3.18,3.36,2.91,3.08,2.9,2.87,0.65,0.76,0.44,304.6415576923077,27.437562143818788,5.263795036048522,1.6783083879775826,3.873124424640754,2.3675160429215314,89.34235441575694,76.44484935460846,36.76095230194545,144.7137551470798,45.661923849274494,149.35179150354165,576.9588438416204,23540.65658159897,607794.9996089385,3.572542665005294,0.13836902253903174,0.6066239922869844,6.182339575240003,2154201790000,686845690000,14277413784000,84.83526821032635,-2265.416702376492,286.64070672843087,928.8089674931153,800.9808972995318,884.6036673416922
"CJ CGV",079160,서비스업,2018,-3.4279490879803975,-24.955317405718727,306.008437751482,14.065817848786644,-518.1250772599319,1769356467477,0,834630000,-210480637841,-11.895886538970478,-3.4279490879803975,2234185992506,-8.438916351835182,-60652638890,243044950717,14552850075,105307635156,145301153810,1683905312410,550280680096,499589245151,314256532109,22.361130488989865,-823.6892150019362,-893.1237953166014,406.008437751482,861419339061,-364387317045,173.31264403589472,478259534516,55.51994398423099,185332713042,196295281090,34.19956558142606,786989230470,7530,1100.58,103.48,-0.29,1.75,NULL,2553,3.4,3.47,3.06,3.22,3.02,2.89,0.92,0.89,0.58,198.61355172413795,100,4.391807996486164,-10.655913068826017,-34.26271244324038,-26.029358220689268,57.699194745011816,149.46662732289857,24.630029994896326,31.97216753351985,90.78807656191809,272.32876849439174,-96.35636265738444,-8909.70645592738,26004.08963734906,-4.174099358263203,1.4301596602168638,7.473239991612902,-18.156600977844114,77706738825,-188541087052,831545612314,79.19468089997204,-485.5702667770112,212.77924400963263,1067.2650187060658,0,0
"CJ CGV",079160,서비스업,2019,-1.995793196974575,-15.534282444042432,652.6156006218471,2.1373554181148253,-249.44604098297876,1942279329129,0,1820300000,-228568236081,-11.768041427053628,-1.995793196974575,4524046865181,-5.284546224377695,-38763878717,249537620142,29635076997,283339456559,511815354915,3922936967719,601109897462,448359092690,96694960791,9.910575775436001,-1156.641459858275,-1640.8789127649964,752.6156006218471,1120212893223,-443200215997,165.46409408653525,655441290198,58.51042191740974,351664131899,235454749322,33.8870278129411,663195549420,8350,1166.11,103.5,-0.56,1.25,NULL,2553,3.4,3.47,3.06,3.22,3.02,2.89,0.92,0.89,0.58,187.79354406130267,100,6.280012839383866,-12.309009534185357,-39.77231930673933,-37.00222347612036,60.43607258243077,466.25818112954596,13.286995368867615,48.8805620477544,74.58853939738094,594.1131315419345,-6.395536622035664,-11297.755853004017,28406.07751806327,-2.7740022361756784,1.10328502694788,2.340639589960893,-19.60305664349703,121975391246,-239075347803,924155903265,42.93234325394842,-438.2397072527932,210.167929703962,1077.1083318809399,0,0
"CJ CGV",079160,서비스업,2020,-117.82259601789195,-196.82160619306384,1412.7065380811944,-3.656396422237328,23.163253099766038,583443792479,0,972100000,-862249588023,-147.7862305054921,-117.82259601789195,4354856895866,-17.260003076255582,-687428622604,349264816958,32635907983,-268443869621,-142815950804,4066971784892,287885110974,521706822927,-159230831734,11.979884423349214,-75.8925080760762,-541.0736721960267,1512.7065380811944,1311262165175,-361840238987,138.11163709266918,933216368176,71.16932013755263,680937654661,434721385427,44.20738693602324,884520000000,8590,1180.01,103.03,0.29,0.5,NULL,2553,3.4,3.47,3.06,3.22,3.02,2.89,0.92,0.89,0.58,157.42230916030533,100,-66.61486434067925,-128.8296223016297,-261.0931950075335,-695.573828785456,72.40519488803301,957.2254745629685,6.6106675341567485,-111.27954262588591,181.22049492657416,1176.1754954172693,83.49001549238434,-21414.485304643873,8201.855013504273,-1.1767735549794052,3.072475672699462,-3.2949904993129526,-1.0550756026401449,-388660290864,-751648434193,791199461759,13.397542248353888,-161.24347975017827,73.74168217732148,825.6538675950844,0,0
"CJ CGV",079160,서비스업,2021,-30.825275314145955,-117.24467888646741,1156.4474692191257,3.84149312564935,-64.0695402870461,736315366659,0,977760000,-373307911375,-50.699459535778665,-30.825275314145955,3785492375609,-8.949641769876678,-226971238953,193587667354,3025756269,-171876627587,148098237745,3484207008067,301285367542,483683982613,145419429381,12.77730700844923,-213.1036446926911,-1028.432806856011,1256.4474692191257,975423222361,-354777591654,157.1626664397621,607878012955,62.31941161741451,338264553232,431491898946,53.453989184756225,1022208135600,8720,1144.61,109.6,0.52,1,NULL,2553,3.4,3.47,3.06,3.22,3.02,2.89,0.92,0.89,0.58,222.12499233716474,100,-32.79107634444055,-46.01126394797875,-112.4475475217933,-84.24661437178833,63.628342700795535,832.693537749147,7.95894794249929,-124.7216505664513,160.54015054201832,1044.1736618345553,274.03596576552854,-8302.26181523765,7383.230669062482,-3.0172500647985103,3.3928237004656436,-5.947336470065319,-5.144385563418394,-241445734017,-338788006843,730134793230,19.450980046962677,-207.54280540274314,100.84649759007623,682.8302350614631,0,0
"CJ CGV",079160,서비스업,2022,-6.988583516665707,-38.44992028852984,816.1958907663175,-1.9232394625444478,77.35189083355587,1281306043785,0,1358070000,-237643036305,-18.546937904311946,-6.988583516665707,3601468386488,-5.9561128011782625,-89545142974,232887720708,4261917379,107641702022,69592629649,3208379045793,393089340695,325718946940,-69264861240,9.044059588639826,-363.74831299847784,-1495.6953731998278,916.1958907663175,1238638115169,-555956211075,181.43708039439247,665654489803,53.7408369443062,394983808180,322280696940,44.772171771688775,808884137100,9160,1292.2,118.78,0.23,3.25,NULL,2553,3.4,3.47,3.06,3.22,3.02,2.89,0.92,0.89,0.58,304.6415576923077,100,-5.991214617097452,-16.7413180198808,-54.569660733801854,-74.7024913283667,55.11552532846567,501.09243032166876,10.914696410214061,-32.96257731048462,82.86130230957521,715.7139475313139,526.4108321261518,-4494.960761897849,8237.105932955808,-3.7708894243702855,2.0577615655256785,7.514598170648387,-8.259736388770445,-76765794985,-214507519598,652089192238,35.57732308833275,-230.46887835059158,196.49245211188043,815.2385411663323,0,0
CJ대한통운,000120,운수창고업,2018,1.0826726838665144,66.70319543657538,151.3326626642277,34.457315889121816,2716.21428795008,9219680477069,8391607542871,585386008578,99818962065,1.0826726838665144,1.0826726838665144,7868566775246,0.8464066063786799,99818962065,149646447088,44810077705,65728441635,909221368760,4737828934873,3130737840373,2874631676602,2711296909693,36.53310391474855,2879.845289044481,7113.849887975641,251.33266266422774,2614012911832,-433168297082,119.8624099191797,2159620452812,82.61705376575419,163334766909,1290985878462,52.90940469364482,3809661448000,7530,1100.58,103.48,-0.29,1.75,AA-,2532,2.8,2.81,2.39,2.56,2.99,2.31,1.42,1.49,1.44,198.61355172413795,8.981579527160036,2.63227045908593,0.7223685156838822,2.1272962607774653,0.9416048810626904,83.4289916809011,67.83755559641385,39.78790458031185,162.1735299049815,91.81962282282674,146.11552934815484,889.1062286518295,2919.475044432085,137238.7616271699,57.20206456927804,1.2168573806697633,57.96062333495791,65.32785177075564,242686925620,66600069013,3306401976471,117.17102669921435,-2128.429190034581,278.84330286148025,689.8584516560281,39537.99244174896,1019.5535691588273
CJ대한통운,000120,운수창고업,2019,0.9009367508215722,51.66846724264676,149.23132188679648,20.536615697158,1993.8382092500178,10415108625820,9442517706512,665404573134,93833541248,0.9009367508215722,0.9009367508215722,9110016110171,0.5586143272917304,93833541248,181606976664,31527129810,850274679030,1168998614773,5454770837946,3655245272225,2091799015411,1870888998495,22.961529267501327,2229.2657695635944,10718.778458764651,249.23132188679648,2508694254095,-186494943084,108.03096195058326,2299340017692,91.65485247708978,220910016916,566064909801,48.26493119358923,3535913320000,8350,1166.11,103.5,-0.56,1.25,AA-,2532,2.8,2.81,2.39,2.56,2.99,2.31,1.42,1.49,1.44,187.79354406130267,9.338269568277557,2.9494300751934275,0.48861569320400006,1.3922418721582155,1.1274863835308528,92.56605531823658,80.59860185682372,40.12336781868094,169.1489786443285,57.227322918817215,143.1876777408175,1202.887889523237,2230.803428617419,160231.02545819053,69.4816934614737,0.9673532298552537,4.158554179260986,57.62121141953856,307186346174,50889855210,3518957879624,114.32590787838357,-5584.6600736669225,295.97139215922795,756.2426610244105,41307.128679536414,1088.377631735566
CJ대한통운,000120,운수창고업,2020,1.8764122306834548,112.82112434873923,138.70388078098327,19.066495433270948,908.8936905581276,10781127150206,9779955604583,675833984331,202298388452,1.8764122306834548,1.8764122306834548,9643498959607,1.4789573983197932,202298388452,179308963299,48084220496,572347643891,888187169562,5603556698067,4039942261540,2226298582238,1838677288741,23.086004276695935,1100.5023812961522,3928.922555822755,238.70388078098324,2807606983722,-269059636270,110.59896072216505,2513223573517,89.51479277862671,387621293497,849083505749,48.090000303413866,3775442932000,8590,1180.01,103.03,0.29,0.5,AA-,2532,2.8,2.81,2.39,2.56,2.99,2.31,1.42,1.49,1.44,157.42230916030533,9.286334644554026,3.017658142412165,1.3228973124324468,3.5303287048868106,2.6233058056738594,90.4167628222198,69.2076651927001,41.89290918640426,181.4396532701466,55.10718812573696,129.109157183393,503.4662661255243,6252.02045524125,177094.57044572008,26.47144250164066,0.9345289332330273,6.5964156091101325,27.751680394987826,325337561292,142623241320,3496200701892,111.79684049704468,-4006.9656302468175,308.3669408444343,758.993548964667,38619.66083604197,1089.7306409659313
