corp,stock_code,sector,year,revenue,cost_of_sales,gross_profit,operating_income,net_income,ebit,ebitda,total_equity,total_assets,total_liabilities,current_assets,current_liabilities,non_current_liabilities,short_borrowing,long_borrowing,cash_and_equivalents,retained_earnings,tangible_assets,intangible_assets,accounts_receivable,inventory,accounts_payable,outstanding_shares,cash_flow_operating,selling_general_administrative_expenses,cash_flow_investing,cash_flow_financing,long_term_assets,interest,tax,stock_price,market_capitalization,borrowings,net_liabilities,cash_flow_per_share
한샘,009240,유통업,2020,2067468662697,1525159297360,542309365337,93106900590,66840591853,95490467958,95490467958,628901662946,1229509761188,600608098242,520897791205,439531877947,161076220295,66702486931,3000000000,105730217965,738328630000,461253331335,39359443593,75584043000,84414656586,263727349398,23533928,216497976300,449202464747,-100070335472,-132116542350,708611969983,8121848437,20283322710,104500,2459295476000,69702486931,494877880277,9199.398260247928
한샘,009240,유통업,2021,2231220949302,1659781706356,571439242946,69264260432,57218186850,83345802435,83345802435,621690078268,1246352553431,624662475163,457545895284,391732959673,232929515490,25422046877,28000000000,117670461895,774831984238,503025022404,32598744942,97852738291,109547327244,261969802634,23533928,70693526097,502174982514,108275054087,-125545500087,788806658147,5737051933,39676157922,92600,2179241732800,53422046877,506992013268,3003.898290884548
한샘,009240,유통업,2022,2000906065724,1561690219991,439215845733,-21690245389,-71320632594,-83461021812,-83461021812,445427945270,1099679540571,654251595301,371956679283,463658975053,190592620248,52907598225,25000000000,37474473662,688590229484,421036769582,24265356719,128205782532,120687477355,250454684005,23533928,-4259993594,460906091122,80888990452,-141270898749,727722861288,9951826129,17127885327,44600,1049613188800,77907598225,616777121639,-181.01498372902304
한섬,020000,섬유의복,2018,1299209402149,552395720037,746813682112,91190414400,72415733254,95189303326,95189303326,990725363913,1272696440699,281971076786,681106165607,228286024034,53685052752,64825275854,0,46327655873,873205649352,310876298342,88113893443,91774887597,393294924093,30636137404,24630000,221524426706,655623267712,-89120499020,-93720051525,591590275092,3011484801,5316675289,36250,892837500000,64825275854,235643420913,8994.089594234672
한섬,020000,섬유의복,2019,1259801685199,508407455969,751394229230,106549798864,85260969635,113509240143,113509240143,1045554282487,1323644544934,278090262447,719847891277,218044654314,60045608133,2886256308,0,37408402549,948787187455,337101462596,92786131666,78611607679,447593653037,37361401720,24630000,164762911071,644844430366,-58875942060,-86469997066,603796653657,2187254753,30414553125,31550,777076500000,2886256308,240681859898,6689.521358952497
한섬,020000,섬유의복,2020,1195899640313,490189971546,705709668767,102052974543,84888784490,112211360359,112211360359,1126032243439,1438544149461,312511906022,819668931595,230906449007,81605457015,33314156000,0,43393377539,1024278944354,324411229734,122061175081,60230749198,446329047477,35822943956,24630000,182166027438,603656694224,-147764090556,5419054670,618875217866,2129771566,34628859868,30250,745057500000,33314156000,269118528483,7396.103428258221
한섬,020000,섬유의복,2021,1387401660671,554225357597,833176303074,152192853992,111523596684,154631491902,154631491902,1240419893732,1557084757896,316664864164,881759156232,246250888288,70413975876,4607640000,0,67319714271,1128715906081,366709033246,108517521519,73426375559,460221431356,44207868404,24630000,199044244122,680983449082,-97982067952,-50208161771,675325601664,1466855919,30521070618,35600,876828000000,4607640000,249345149893,8081.374101583435
한섬,020000,섬유의복,2022,1542221683428,597248095129,944973588299,168315660882,120699265831,161773696909,161773696909,1336492421925,1684715498594,348223076669,1031083371680,288910944267,59312132402,35540160000,0,65473545008,1227960244298,407197366744,92894175196,74723590351,562747531950,45811425256,24630000,115280332528,776657927417,-73181242691,4146267855,653632126914,10435899729,47628840775,27050,666241500000,35540160000,282749531661,4680.484471295168
한세실업,105630,섬유의복,2018,1389808611565,1195598656149,194209955416,38033273406,-49802361400,-3127318217,-3127318217,492657656973,1170729344805,678071687832,825853582407,588782591502,89289096330,463014795363,39770890223,36054869657,366941621224,182357452107,28043437992,209181955363,295097420527,89175281639,40000000,-21358558622,156176682010,-25091977739,19798586773,344875762398,14054947200,1763038982,19850,794000000000,502785685586,642016818175,-533.96396555
한세실업,105630,섬유의복,2019,1614959136217,1375533345384,239425790833,84888528510,-17267716614,58686465338,58686465338,455003687172,1179455696933,724452009761,739672426029,640965243244,83486766517,476491256217,28500812435,81742369203,350063095476,185504226412,7930053357,185425787067,294730946850,98807564434,40000000,87931067863,154537262323,-15430503024,-26976598728,439783270904,17699355370,9620171162,17300,692000000000,504992068652,642709640558,2198.276696575
한세실업,105630,섬유의복,2020,1698262209445,1477972541549,220289667896,64864260293,25826803573,70398936764,70398936764,421351758479,1021055617765,599703859286,658919301238,480823896859,118879962427,380385688766,74420904415,96726055574,369926233767,133598213819,6771749264,154395417223,221426270276,57577009901,40000000,50682930523,155425407603,-3561087384,-30994401350,362136316527,10863204237,17553237638,17500,700000000000,454806593181,502977803712,1267.073263075
한세실업,105630,섬유의복,2021,1671997051772,1419351329999,252645721773,106694162989,67340655868,98364816581,98364816581,464417140986,1216241000843,751823859857,769983240786,641867539924,109956319933,503134798303,69780416052,21288777724,420567643857,154025645958,6536009864,273390401303,388652593366,81014863754,40000000,-153900419987,145951558784,-4173780203,81348651972,446257760057,7437207263,4258945391,21950,878000000000,572915214355,730535082133,-3847.510499675
한세실업,105630,섬유의복,2022,2204761177310,1868451395835,336309781475,179585878967,85635184928,130434715182,130434715182,537086481739,1239211177169,702124695430,772270727784,620599734973,81524960457,489388594306,31351193139,173103698433,487721770894,176991942281,6139091326,179708804939,308960933787,59798296469,40000000,196687444991,156723902508,-36131934937,-10744171335,466940449385,15941443166,26226187594,15400,616000000000,520739787445,529020996997,4917.186124775
한세엠케이,069640,유통업,2018,322990487095,131291936985,191698550110,2404725010,4003516688,1071250714,1071250714,148511749717,205628645989,57116896272,155083360627,56051972641,1064923631,14796780349,0,5348757609,126334751129,35411991112,1024669968,44380598072,96263199866,38158235572,12909322,17442514238,189293825100,-7648380913,-12308729258,50545285362,643095524,-14874826714,7700,99401779400,14796780349,51768138663,1351.156492804192
한세엠케이,069640,유통업,2019,307486037849,145174697468,162311340381,-23884332522,-43779306651,-45305295348,-45305295348,100600209059,184743385903,84143176844,136193312062,76083363870,8059812974,29495437304,0,3441401622,80098091697,26513749719,772357143,42205211188,83043045977,34570283015,12909322,825010178,186195672903,-5180674127,2338927376,48550073841,1667513651,1306022515,4515,58285588830,29495437304,80701775222,63.90809509593145
한세엠케이,069640,유통업,2020,220214372262,105098932753,115115439509,-18861876976,-23006381384,-24717931739,-24717931739,77839131173,149681758411,71842627238,106289473591,63075764888,8766862350,26940525978,5000000000,2798055383,57256352817,25011116487,330000000,38106686340,61709920601,24282941870,12909322,6373666236,133977316485,-558015656,-6568439255,43392284820,1600845480,130561691,3470,44795347340,31940525978,69044571855,493.72587003407307
한세엠케이,069640,유통업,2021,207665255591,86190165579,121475090012,-12087443066,-30982030827,-23745965787,-23745965787,46931100209,129057654156,82126553947,96724829179,77685147707,4441406240,37604040393,0,3599910462,26966874487,23700825315,330000000,31044580011,57420454568,29665946691,12909322,12573477272,133562533078,-4751477877,-5405348062,32332824977,1438555703,20824886,4025,51960021050,37604040393,78526643485,973.9843248158191
한세엠케이,069640,유통업,2022,271479748299,119290635447,152189112852,-21130809388,-37767478201,-37651623524,-37651623524,38628827359,224809704278,186180876919,163580974815,171255785967,14925090952,81907813952,0,8618061503,-9327625732,37111874689,487025066,45942428251,100488547129,71885614504,30106502,-5222208710,173319922240,1257934910,6225360651,61228729463,3213909711,1521966238,2965,89265778430,81907813952,177562815416,-173.45783678223395
한세예스24홀딩스,016450,섬유의복,2018,2521499428907,1883506212918,637993215989,56480874303,-45404744773,-36609582416,-36609582416,617737294242,1678316386749,1060579092507,1075291990100,903560057321,157019035186,597675612767,75970890223,63695676916,243149365845,303122911097,100764508148,294985282433,401129760319,195767851431,40000000,14516765870,581512341686,-27603382788,-4106171456,603024396649,20160278210,5572387671,8010,320400000000,673646502990,996883415591,362.91914675
한세예스24홀딩스,016450,섬유의복,2019,2736673074979,2058539966986,678133107993,97998490723,3148382891,20827036519,20827036519,595905875107,1731430277344,1135524402237,994303227429,946918113210,188606289027,576646379456,82380812435,102988769712,253650421281,311559773387,76147415252,286123442128,407615876008,227109244753,40000000,144915231409,580134617270,-56393274057,-49440809215,737127049915,25571911213,17876620976,7380,295200000000,659027191891,1032535632525,3622.880785225
한세예스24홀딩스,016450,섬유의복,2020,2797947074453,2205129096177,592817978276,81651030400,70484031570,68353894761,68353894761,745784579671,1840012735335,1094228155664,1046492434700,880102733709,214125421955,542819511980,113631654415,152581010216,311492250148,305031550861,66310049303,283684619520,390336149291,189006990091,40000000,110130221840,511166947876,-35734217466,-23892526356,793520300635,19675273300,31119909009,7660,306400000000,656451166395,941647145448,2753.255546
한세예스24홀딩스,016450,섬유의복,2021,2798895736344,2151637818160,647257918184,134681974504,75870159104,130409997443,130409997443,949352232324,2241273059610,1291920827286,1122515831303,1026634357409,265286469877,636910222671,115020416052,92174037365,336913457489,326309707872,74458327938,370345443981,553331109745,223563157502,40000000,-67749929664,512575943680,-30189749403,37198788321,1118757228307,13952648041,22064497917,7420,296800000000,751930638723,1199746789921,-1693.7482416
한세예스24홀딩스,016450,섬유의복,2022,3322113533739,2605657380871,716456152868,192868855902,49481514456,100275158654,100275158654,831517509175,2036963741120,1205446231945,1110802442650,1055290548647,150155683298,655648510860,54351193139,207417505765,345609289941,342896671062,79045574508,298406349987,465507955347,228538327539,40000000,221140252011,523587296966,-96639300870,-14227412136,926161298470,23723481850,45126941115,4625,185000000000,709999703999,998028726180,5528.506300275
한솔로지스틱스,009180,운수창고업,2018,434161852578,405909460468,28252392110,3903273509,1454232548,2307160535,2307160535,56287958800,126782731689,70494772889,92357641484,58270713790,12224059099,0,0,11099926168,94692341921,10428816337,1440129498,72992225971,400374572,50002699309,27477425,62254906,24349118601,-11363897558,20127709197,34425090205,988886009,1515063298,1325,36407588125,0,59394846721,2.265674676575407
한솔로지스틱스,009180,운수창고업,2019,460730203265,422952738580,37777464685,9519510274,5908752720,8491878888,8491878888,47055194827,166754678756,119699483929,99133079053,90703410722,28996073207,0,0,15432498171,84738614638,10912785790,1440129498,72813825430,340419637,60042946344,27477425,29306240188,28257954411,-5801991776,-19340685996,67621599703,2233939511,1974290320,1535,42177847375,0,104266985758,1066.5570077254329
한솔로지스틱스,009180,운수창고업,2020,509613333363,467261760947,42351572416,13076633836,8688690534,11895859973,11895859973,54649886862,195971591246,141321704384,120770326151,111820133830,29501570554,1000000000,0,18233915671,92731965152,12066650983,4171629142,89386334976,0,70529882301,27477425,38521444143,29274938580,-6927214970,-28663807303,75201265095,3060460431,2448544606,2315,63610238875,1000000000,123087788713,1401.9306446291819
한솔로지스틱스,009180,운수창고업,2021,747044113682,682909223931,64134889751,30304814315,23492497187,33509828000,33509828000,78588671415,266627757518,188039086103,178348726156,166532494776,21506591327,21141474480,1979280000,19329177565,114300199245,19139596161,7739197334,133127131357,0,108907169220,27477425,13182381342,33830075436,-10221679068,-6433308119,88279031362,2959211514,5139481926,3930,107986280250,23120754480,168709908538,479.7531552538129
