corp,stock_code,sector,year,ebitda_margin,ebitda_to_interest_expense,debt_ratio,dependence_on_net_borrowings,net_borrowings_to_ebitda,revenue,cogs,selling_general_administrative_expenses,ebit,ebit_margin,ebitda_to_sales_revenue,total_assets,roa,ebitda,financial_expenses,corporate_tax,operating_cash_flow,free_cash_flow,total_liabilities,total_equity,total_borrowings,net_borrowings,borrowing_dependency,total_borrowings_to_ebitda,debt_to_net_income_ratio,total_assets_leverage,current_liabilities,working_capital,current_liabilities_ratio,quick_assets,quick_ratio,cash_and_cash_equivalents,short_term_borrowings,days_sales_outstanding,average_accounts_receivable_per_sales_turnover,market_capitalization,minimum_wag,uskor_exchange_average,PPI_year,kor_usa_ir_diff,kr_standard_yield,rank,count,rating,paywellfare,worklifebal,culture,opportunity,manager,recommend,ceo,potential,crb_index_avg,gross_profit_margin,operating_profit_margin,net_profit_margin,return_on_equity,return_on_assets,return_on_invested_capital,current_ratio,non_current_debt_ratio,equity_ratio,interest_coverage_ratio,debt_to_equity_ratio,net_debt_ratio,retention_ratio,earnings_per_share,book_value_per_share,price_earnings_ratio,price_to_book_ratio,price_cash_flow_ratio,enterprise_value_to_ebitda,operating_income,net_income,fixed_assets,total_asset_turnover,net_working_capital_turnover,fixed_asset_turnover,accounts_receivable_turnover,inventory_turnover,accounts_payable_turnover
BYC,001460,섬유의복,2018,9.694483901714458,2.182136462548938,0.44828521606022836,0.408777654055905,7.272733827594564,197864080352.0,124040904813.0,38687251077.0,19181901417.0,9.694483901714458,0.09694483901714458,738431267101.0,1.2313192305217444,19181901417.0,8790422481.0,3860076605.0,49052410181.0,70515691437.0,331027820118.0,407403446983.0,166537425312.0,139504863313.0,0.408777654055905,8.682008195725887,36.4069044767763,1.8125307298438569,82142589839.0,7668190224.0,0.9146183763394443,35201272347.0,0.4285386230942404,27032561999.0,11537425312.0,11.10550514537991,0.030426041494191536,153655290000.0,7530,1100.58,103.48,-0.29,1.75,,272.0,2.24,1.82,3.32,2.26,1.98,1.78,0.65,0.64,0.55,198.61355172413795,37.310044050273625,10.788628588384524,4.59529904559966,2.2318039435683534,1.2313192305217444,0.028908338108169868,1.0933521847683363,0.3370458990125053,0.5517147839397716,2.182136462548938,0.8125307298438568,0.18892058005707255,43.642822070761476,14556.880952266596,652247.2995092977,16.899224552749832,0.3771575600007422,3.132471767096104,15.283164423584525,21346820739.0,9092446196.0,66970944219.0,0.2679519261539299,25.803230563154585,2.954476492148142,32.86658240411933,2.27141591273963,7.452713781470215
BYC,001460,섬유의복,2019,24.482999158016998,4.9469873765390435,0.374062275983155,0.25975635415313847,2.347028976212722,170589026967.0,101169466025.0,36275124513.0,41765310036.0,24.482999158016998,0.24482999158017,693882852856.0,4.004847449626627,41765310036.0,8442574613.0,11647125024.0,18715998757.0,-23228073503.0,259555399205.0,434327453651.0,112819315869.0,98024392855.0,0.25975635415313847,2.7012684874541657,9.340237816499824,1.5976030228417553,109379625182.0,8942260318.0,0.9244242915821351,72645553337.0,0.6641598306459993,14794923014.0,56319315869.0,12.674392344756471,0.03472436258837389,147721447500.0,8350,1166.11,103.5,-0.56,1.25,,272.0,2.24,1.82,3.32,2.26,1.98,1.78,0.65,0.64,0.55,187.79354406130267,40.69403652523854,13.713476948623107,16.28999838387946,6.398156391543594,4.004847449626627,0.03371417350019866,1.0817543514445283,0.2164281382727376,0.625937724016845,4.9469873765390435,0.5976030228417554,0.14126936910392682,15.252019883426083,44489.72524835299,695352.2628355067,5.315834132033784,0.34011538128257546,7.892789982407455,5.883970216985749,23393686890.0,27788949736.0,69262210770.0,0.2458470133176817,19.07672343463531,2.462945162600677,28.79822480412675,2.2149209718496636,7.323634056093037
BYC,001460,섬유의복,2020,17.440617269327795,4.752543560125019,0.3334637207213479,0.1862512324671948,1.3800292555889737,161863377007.0,93110793721.0,37823597095.0,28229972083.0,17.440617269327795,0.17440617269327796,679134863796.0,2.6924139153740345,28229972083.0,5939971244.0,14488793291.0,35408711119.0,9220404146.0,226466838553.0,452668025243.0,84309977600.0,38958187359.0,0.1862512324671948,2.9865413027018612,12.385306687698597,1.5002934290121965,121169200638.0,-4812886415.0,1.0413633454027769,81651427801.0,0.6738628906609557,45351790241.0,38809977600.0,9.78289810589161,0.026802460564086604,178952197500.0,8590,1180.01,103.03,0.29,0.5,,272.0,2.24,1.82,3.32,2.26,1.98,1.78,0.65,0.64,0.55,157.42230916030533,42.47568817437109,14.173023216368389,11.296639125606058,4.0394109054166645,2.6924139153740345,0.03377964411040905,0.9602796222995745,0.15504672713523,0.6665362792786521,4.752543560125019,0.5002934290121965,0.05736443442359093,24.152341099908455,29274.22744730754,724715.2649920351,9.786765526628798,0.3953276739702023,5.0539031736734366,7.719114429809335,22940934002.0,18285121577.0,61950066877.0,0.23833760514409533,-33.63124808068008,2.612803910742742,37.310007325966524,2.682930368617358,7.624654511514343
BYC,001460,섬유의복,2021,24.439855059906872,12.925327605117317,0.29604329414585906,0.05858587014300681,-0.5840788174286216,164445893789.0,94549164714.0,35853941946.0,40190338094.0,24.439855059906872,0.24439855059906873,684434512150.0,4.362066620985486,40190338094.0,3109425101.0,8555730683.0,35707429153.0,31940854342.0,202622247604.0,481812264546.0,28227390764.0,-23474325146.0,0.05858587014300681,0.7023427048058114,6.786766912766143,1.4205419050403916,130677556899.0,2661426665.0,0.9800401458458503,102383977377.0,0.7834855487551856,51701715910.0,28227390764.0,10.927186118740286,0.02993749621572681,281389057500.0,8720,1144.61,109.6,0.52,1.0,,272.0,2.24,1.82,3.32,2.26,1.98,1.78,0.65,0.64,0.55,222.12499233716474,42.50439306479994,16.243243202091286,18.155205161466352,6.1964984276878265,4.362066620985486,0.03902688422314094,1.0203663638053548,0.10511552154055123,0.7039567058541409,12.925327605117317,0.4205419050403917,-0.03429740132808409,15.743580508857134,47798.22674287361,771374.790144329,9.42503583707039,0.5840221974530807,7.880406519727248,6.417331741543721,26711346464.0,29855489397.0,69467249504.0,0.24026534441173855,61.78862485733756,2.3672434847090216,33.402926978064336,3.0544062612304463,6.451853881252987
BYC,001460,섬유의복,2022,28.356667355126262,13.862424129015723,0.2289447517232439,0.05482391425749517,-0.5568899690070991,169680336869.0,97946673770.0,39372632161.0,48115688693.0,28.356667355126262,0.28356667355126264,668872026401.0,5.275523664349681,48115688693.0,3470943339.0,12251693281.0,10468407024.0,-32853531917.0,153134740019.0,515737286382.0,28274736768.0,-26795144385.0,0.05482391425749517,0.5876406954996674,4.339754046984569,1.2969239263138619,79177003824.0,41005138471.0,0.6588083912637497,81761992413.0,1.0326482244105384,55069881153.0,28274736768.0,10.534336932098373,0.028861197074242118,228609090000.0,9160,1292.2,118.78,0.23,3.25,,272.0,2.24,1.82,3.32,2.26,1.98,1.78,0.65,0.64,0.55,304.6415576923077,42.27576655177273,14.925921010254099,20.795869862188326,6.8419528641300795,5.275523664349681,0.037864273061729785,1.5178920202910051,0.11057083160278719,0.7710552482767561,13.862424129015723,0.2969239263138618,-0.040060195863140885,14.282360396804213,56493.203072292534,825688.2821930309,6.478655485893437,0.44326655457420655,21.838001663088562,4.194348061869484,25326353051.0,35286502037.0,78376563794.0,0.2536813174591843,4.138026188815403,2.1649371783506237,34.64859747250312,2.549356888789453,6.498684138573569
CJ,001040,기타금융,2018,4.469888628063202,1.5688430696149902,0.6053580722526514,0.4691501538562087,3.3349708861838643,29523435477000.0,21170216737000.0,7020743532000.0,1319664685000.0,4.469888628063202,0.044698886280632025,31729548648000.0,2.7735259891743547,1319664685000.0,841170612000.0,277104316000.0,1541092351000.0,3667105224000.0,19207738403000.0,12521810245000.0,5874609203000.0,4401043304000.0,0.4691501538562087,4.451592339913225,21.82629889229411,2.5339426190929313,10998410550000.0,-2131302855000.0,1.24036054690097,6843446355000.0,0.6222213949814775,1473565899000.0,4106708423000.0,43.70114497041262,0.11972916430250033,3545005257000.0,7530,1100.58,103.48,-0.29,1.75,AA-,3036.0,3.18,3.36,2.91,3.08,2.9,2.87,0.65,0.76,0.44,198.61355172413795,28.293518708239457,4.513279658927411,2.980775318934608,7.027955709130778,2.7735259891743547,0.04199477347699333,0.8062171942654023,0.258728163582543,0.39464192774734863,1.5688430696149902,1.5339426190929313,0.13870488209032275,3.7913774281892203,30161.68003301779,429167.19002414163,4.028290196931827,0.28310645087562575,2.3003198054287144,6.021263318871036,1332475208000.0,880027278000.0,19138983079000.0,0.930471334607558,-13.852294810068182,1.542581199593316,8.352183912964277,10.461343663856326,10.137453889692017
CJ,001040,기타금융,2019,1.7675550706266026,0.547549808246669,0.6380735251940078,0.42261155624272806,7.660448190188421,33779706665000.0,24634400467000.0,7636151674000.0,597074918000.0,1.7675550706266026,0.017675550706266027,40381364593000.0,0.8019610537285738,597074918000.0,1090448593000.0,506961741000.0,3864576582000.0,8760297564000.0,25766279658000.0,14615084935000.0,6176503789000.0,4573861475000.0,0.42261155624272806,10.344604341594533,79.56415367397203,2.762992125779254,12283359396000.0,-1645134652000.0,1.1546437203188307,8089199416000.0,0.6585494371054711,1602642314000.0,3268625614000.0,38.68538547076812,0.10598735745415923,2818498006800.0,8350,1166.11,103.5,-0.56,1.25,AA-,3036.0,3.18,3.36,2.91,3.08,2.9,2.87,0.65,0.76,0.44,187.79354406130267,27.073373634341475,4.467636557553867,0.9586904356855818,2.2158120766336826,0.8019610537285738,0.037372548927224906,0.8660680194266946,0.3338570537395113,0.3619264748059922,0.547549808246669,1.762992125779254,0.11326663972601031,10.910924718765648,11099.25075225354,500911.19501053536,8.703290173022426,0.19284855471830345,0.7293161222183279,12.380957998640968,1509154524000.0,323842817000.0,20523173687000.0,0.8365172154399066,-20.53309534507331,1.6459299706846553,9.43508758044573,9.664243111436043,8.978949881279885
CJ,001040,기타금융,2020,1.6053505401411903,0.38455813921329574,0.6153344281885549,0.3999564044463409,6.919864694293437,31999102947000.0,23391528118000.0,7217234663000.0,513697772000.0,1.6053505401411903,0.016053505401411903,40024965069000.0,0.5097013767490017,513697772000.0,1335813027000.0,452428179000.0,3032814780000.0,4476593902000.0,24628738994000.0,15396226075000.0,6157819223000.0,3554719076000.0,0.3999564044463409,11.987241445540082,120.72449796257298,2.599660778818487,11422602369000.0,-345105549000.0,1.0311537484151587,8839350675000.0,0.7738473588986401,2603100147000.0,3092611322000.0,37.876138505739846,0.10377024248147902,2687201515800.0,8590,1180.01,103.03,0.29,0.5,AA-,3036.0,3.18,3.36,2.91,3.08,2.9,2.87,0.65,0.76,0.44,157.42230916030533,26.899425409695688,4.344934819900469,0.63754224091187,1.3250506780441647,0.5097013767490017,0.034736823969818816,0.9697874846859251,0.3299474865807784,0.38466557181144506,0.38455813921329574,1.5996607788184871,0.08881254661614156,17.668808601130042,6992.076360974491,527683.6936754083,13.17205294181941,0.17453637681791445,0.8860420799584734,12.150959050295434,1390340166000.0,204007798000.0,19564479031000.0,0.7994785977160999,-92.72265554617321,1.6355714300542983,9.636674022212876,10.45129611855619,9.877130363697434
CJ,001040,기타금융,2021,3.7723248152675692,1.331731302485965,0.6076000628632344,0.3445800902982963,1.9057853442324175,34484026554000.0,24787913920000.0,7814312535000.0,1300849491000.0,3.7723248152675692,0.03772324815267569,41955995804000.0,1.9233524137283515,1300849491000.0,976810779000.0,543109508000.0,3353190728000.0,4976682339000.0,25492465688000.0,16463530116000.0,5673004694000.0,2479139895000.0,0.3445800902982963,4.3610000490056695,31.590677741965283,2.548420387874486,12546083570000.0,-525486753000.0,1.0437155293534874,9284727905000.0,0.7400499010863834,3193864799000.0,3205342324000.0,38.53404052581162,0.1055727137693469,2433361633200.0,8720,1144.61,109.6,0.52,1.0,AA-,3036.0,3.18,3.36,2.91,3.08,2.9,2.87,0.65,0.76,0.44,222.12499233716474,28.117692749181845,5.457019632127964,2.340102762466977,4.901510504212935,1.9233524137283515,0.044851756297024724,0.9581154748357857,0.30857048843459267,0.3923999371367656,1.331731302485965,1.548420387874486,0.05908904907373558,4.721085100179567,27657.460099219254,564264.0177032606,3.015461278830673,0.14780315133235913,0.7256854234030913,3.776379636681581,1881800099000.0,806961658000.0,20195438500000.0,0.8219093813216647,-65.62301781563654,1.707515613191563,9.472144499238501,9.060344160232193,8.97826194452922
CJ,001040,기타금융,2022,2.580921478227161,0.7095542974150137,0.6323904769805455,0.45661923849274494,3.859204845389672,40924879773000.0,29696090453000.0,9074587530000.0,1056239012000.0,2.580921478227161,0.02580921478227161,48240408307000.0,1.4237974223371865,1056239012000.0,1488595046000.0,539886694000.0,4044985960000.0,8655812073000.0,30506774819000.0,17733633488000.0,8097518219000.0,4076242713000.0,0.45661923849274494,7.666369190120389,44.41576217650867,2.720277733248707,16950325414000.0,-1806505608000.0,1.1192899566385661,11436354303000.0,0.6746982151477885,4021275506000.0,5714650512000.0,39.297639533471184,0.10766476584512653,2453785531800.0,9160,1292.2,118.78,0.23,3.25,AA-,3036.0,3.18,3.36,2.91,3.08,2.9,2.87,0.65,0.76,0.44,304.6415576923077,27.437562143818788,5.263795036048522,1.6783083879775826,3.873124424640754,1.4237974223371865,0.04465554636873609,0.8934235441575694,0.28101854608541676,0.3676095230194545,0.7095542974150137,1.720277733248707,0.08449851185045858,5.7695884384162035,23540.65658159897,607794.9996089385,3.572542665005294,0.13836902253903174,0.6066239922869844,6.182339575240003,2154201790000.0,686845690000.0,22611747138000.0,0.8483526821032634,-22.65416702376492,1.809894632344619,9.288089674931154,8.009808972995318,8.846036673416922
CJ CGV,079160,서비스업,2018,-11.895886538970478,-0.8660152668058606,0.7536997000510367,1.3045955118172763,-2.530213695253546,1769356467477.0,0.0,834630000.0,-210480637841.0,-11.895886538970478,-0.11895886538970478,2234185992506.0,-8.438916351835182,-210480637841.0,243044950717.0,14552850075.0,105307635156.0,145301153810.0,1683905312410.0,550280680096.0,717893705493.0,532560992451.0,1.3045955118172763,-3.4107351291633146,-8.931237953166015,4.06008437751482,861419339061.0,-364387317045.0,1.7331264403589473,478259534516.0,0.5551994398423099,185332713042.0,196295281090.0,34.19956558142606,0.09369743994911248,786989230470.0,7530,1100.58,103.48,-0.29,1.75,,2553.0,3.4,3.47,3.06,3.22,3.02,2.89,0.92,0.89,0.58,198.61355172413795,100.0,4.391807996486164,-10.655913068826017,-34.26271244324038,-8.438916351835182,0.03478078328556673,0.5769919474501182,0.36813675141989827,0.24630029994896327,-0.8660152668058606,3.06008437751482,0.2383691394706342,-0.9635636265738443,-8909.70645592738,26004.08963734906,-4.174099358263203,1.4301596602168638,7.473239991612902,-6.269223793961546,77706738825.0,-188541087052.0,1331816708723.0,0.7919468089997205,-4.855702667770112,1.3285285098829636,10.672650187060658,0.0,0.0
CJ CGV,079160,서비스업,2019,-11.768041427053628,-0.9159670431694135,0.8671300463113238,0.9797606229487028,-1.0381130806596979,1942279329129.0,0.0,1820300000.0,-228568236081.0,-11.768041427053628,-0.11768041427053628,4524046865181.0,-5.284546224377695,-228568236081.0,249537620142.0,29635076997.0,283339456559.0,511815354915.0,3922936967719.0,601109897462.0,588943807598.0,237279675699.0,0.9797606229487028,-2.5766651468985837,-16.408789127649964,7.5261560062184705,1120212893223.0,-443200215997.0,1.6546409408653526,655441290198.0,0.5851042191740974,351664131899.0,235454749322.0,33.8870278129411,0.09284117209024959,663195549420.0,8350,1166.11,103.5,-0.56,1.25,,2553.0,3.4,3.47,3.06,3.22,3.02,2.89,0.92,0.89,0.58,187.79354406130267,100.0,6.280012839383866,-12.309009534185357,-39.77231930673933,-5.284546224377695,0.026961566685963133,0.6043607258243077,0.6195170293364916,0.13286995368867616,-0.9159670431694135,6.5261560062184705,0.05244854502397088,-0.06395536622035664,-11297.755853004017,28406.07751806327,-2.7740022361756784,1.10328502694788,2.340639589960893,-3.9396341353393023,121975391246.0,-239075347803.0,1260436772208.0,0.4293234325394842,-4.382397072527932,1.5409573664901621,10.7710833188094,0.0,0.0
CJ CGV,079160,서비스업,2020,-147.7862305054921,-2.468755930050314,0.9338933246584326,3.48642881292547,-0.37431539027002786,583443792479.0,0.0,972100000.0,-862249588023.0,-147.7862305054921,-1.477862305054921,4354856895866.0,-17.260003076255582,-862249588023.0,349264816958.0,32635907983.0,-268443869621.0,-142815950804.0,4066971784892.0,287885110974.0,1003690945712.0,322753291051.0,3.48642881292547,-1.164037605414579,-5.410736721960267,15.127065380811944,1311262165175.0,-361840238987.0,1.3811163709266918,933216368176.0,0.7116932013755264,680937654661.0,434721385427.0,44.20738693602324,0.1211161285918445,884520000000.0,8590,1180.01,103.03,0.29,0.5,,2553.0,3.4,3.47,3.06,3.22,3.02,2.89,0.92,0.89,0.58,157.42230916030533,100.0,-66.61486434067925,-128.8296223016297,-261.0931950075335,-17.260003076255582,-0.08924754593726131,0.7240519488803301,0.6327899367561202,0.06610667534156749,-2.468755930050314,14.127065380811944,0.07411340918168513,0.8349001549238434,-21414.485304643873,8201.855013504273,-1.1767735549794052,3.072475672699462,-3.2949904993129526,-1.4001436565705807,-388660290864.0,-751648434193.0,1032251285253.0,0.1339754224835389,-1.6124347975017828,0.565214885962579,8.256538675950845,0.0,0.0
CJ CGV,079160,서비스업,2021,-50.699459535778665,-1.928366184052202,0.920410520575007,2.9826519817751476,-1.5010794796258555,736315366659.0,0.0,977760000.0,-373307911375.0,-50.699459535778665,-0.5069945953577867,3785492375609.0,-8.949641769876678,-373307911375.0,193587667354.0,3025756269.0,-171876627587.0,148098237745.0,3484207008067.0,301285367542.0,898629398579.0,560364845347.0,2.9826519817751476,-2.407206949536886,-10.28432806856011,12.564474692191256,975423222361.0,-354777591654.0,1.5716266643976209,607878012955.0,0.6231941161741451,338264553232.0,431491898946.0,53.453989184756225,0.1464492854376883,1022208135600.0,8720,1144.61,109.6,0.52,1.0,,2553.0,3.4,3.47,3.06,3.22,3.02,2.89,0.92,0.89,0.58,222.12499233716474,100.0,-32.79107634444055,-46.01126394797875,-112.4475475217933,-8.949641769876678,-0.06378185716941429,0.6362834270079554,0.6627364519001028,0.0795894794249929,-1.928366184052202,11.564474692191256,0.1480295797074086,2.7403596576552856,-8302.26181523765,7383.230669062482,-3.0172500647985103,3.3928237004656436,-5.947336470065319,-4.239323445136564,-241445734017.0,-338788006843.0,908425239053.0,0.19450980046962676,-2.0754280540274315,0.8105404110376565,6.828302350614631,0.0,0.0
CJ CGV,079160,서비스업,2022,-18.546937904311946,-1.0204189193940472,0.8908530358978594,0.9437448265274692,0.10102453204304088,1281306043785.0,0.0,1358070000.0,-237643036305.0,-18.546937904311946,-0.18546937904311947,3601468386488.0,-5.9561128011782625,-237643036305.0,232887720708.0,4261917379.0,107641702022.0,69592629649.0,3208379045793.0,393089340695.0,370976031644.0,-24007776536.0,0.9437448265274692,-1.561064180175999,-14.95695373199828,9.161958907663175,1238638115169.0,-555956211075.0,1.8143708039439246,665654489803.0,0.537408369443062,394983808180.0,322280696940.0,44.772171771688775,0.12266348430599665,808884137100.0,9160,1292.2,118.78,0.23,3.25,,2553.0,3.4,3.47,3.06,3.22,3.02,2.89,0.92,0.89,0.58,304.6415576923077,100.0,-5.991214617097452,-16.7413180198808,-54.569660733801854,-5.9561128011782625,-0.021315137812401783,0.5511552532846568,0.5469271750417357,0.10914696410214061,-1.0204189193940472,8.161958907663175,-0.006666107809268144,5.264108321261518,-4494.960761897849,8237.105932955808,-3.7708894243702855,2.0577615655256785,7.514598170648387,-3.3027534606848743,-76765794985.0,-214507519598.0,819815714734.0,0.35577323088332746,-2.3046887835059158,1.5629195937049543,8.152385411663323,0.0,0.0
