corp,stock_code,sector,year,revenue,cost_of_sales,gross_profit,operating_income,net_income,ebit,ebitda,total_equity,total_assets,total_liabilities,current_assets,current_liabilities,non_current_liabilities,short_borrowing,long_borrowing,cash_and_equivalents,retained_earnings,ppe,intangible_assets,accounts_receivable,inventory,accounts_payable,outstanding_shares,cash_flow_operating,tangible_assets,selling_general_administrative_expenses,cash_flow_investing,cash_flow_financing,long_term_assets,interest,tax,stock_price,borrowings,net_liabilities,fixed_assets,cash_flow_per_share,minimum_wage,us_kor_exchange_avg,ppi_year,kor_usa_ir_diff,total_rank,simple_total_rank,count,rating,paywellfare,worklifebal,culture,opportunity,manager,recommend,ceo,potential
롯데정보통신,286940,서비스업,2019,845658644418.0,770895533004.0,74763111414.0,41114420804.0,53000368886.0,45760631856.0,45760631856.0,390410050471.0,696683399862.0,306273349391.0,381847954853.0,292589724381.0,13683625010.0,0.0,0.0,149660479426.0,67700625776.0,228251637120.0,28549663492.0,119195840811.0,6894737788.0,238421337505.0,30792662,117432668159.0,228251637120.0,32980402330.0,-43527249677.0,-87522177616.0,314835445009.0,1581584325.0,10635234241.0,41250.0,0.0,156612869965.0,256801300612.0,3813.6575577324234,8350,1166.11,103.5,-0.5625,,,2733.0,2.65,2.39,3.21,2.55,2.43,2.04,1.53,1.56,1.46
롯데정보통신,286940,서비스업,2020,849545893061.0,780662257849.0,68883635212.0,38750637313.0,29873111498.0,38074008844.0,38074008844.0,413349715161.0,649501373963.0,236151658802.0,283347812352.0,226839490752.0,9312168050.0,0.0,0.0,37821956695.0,90876953736.0,290141160956.0,26254291789.0,102512258367.0,13439999642.0,121464248469.0,30792662,-14228048967.0,290141160956.0,30684772663.0,-23055641138.0,-14823252421.0,366153561611.0,631522601.0,3827434042.0,40150.0,0.0,198329702107.0,316395452745.0,-462.0597260152435,8590,1180.01,103.03,0.2917,,,2733.0,2.65,2.39,3.21,2.55,2.43,2.04,1.53,1.56,1.46
롯데정보통신,286940,서비스업,2021,929998711140.0,854346444571.0,75652266569.0,39966380370.0,34658576364.0,44319417596.0,44319417596.0,433244931976.0,750130637554.0,316885705578.0,348644516939.0,210884864289.0,106000841289.0,0.0,100000000000.0,146738372605.0,110351166605.0,291294722703.0,44097276740.0,129566453799.0,8160385785.0,124965039479.0,30792662,87298119184.0,291294722703.0,35872220346.0,-123312469424.0,85401589473.0,401486120615.0,876905794.0,8917471133.0,36150.0,100000000000.0,170147332973.0,335391999443.0,2835.0299556433283,8720,1144.61,109.6,0.5208,,,2733.0,2.65,2.39,3.21,2.55,2.43,2.04,1.53,1.56,1.46
롯데정보통신,286940,서비스업,2022,1047704877833.0,954024397290.0,93680480543.0,34251438232.0,28385062388.0,36254944453.0,36254944453.0,453951220055.0,871931521611.0,417980301556.0,366285909491.0,277820826605.0,140159474951.0,6659928788.0,90000000000.0,82994415529.0,126373668471.0,303465455164.0,109882106599.0,183195138963.0,36638290162.0,144510445228.0,30792662,14449252134.0,303465455164.0,58068317026.0,-100862367280.0,22755932658.0,505645612120.0,5006294818.0,3011563309.0,23500.0,96659928788.0,334985886027.0,413347561763.0,469.24335849885273,9160,1292.2,118.78,0.2292,,,2733.0,2.65,2.39,3.21,2.55,2.43,2.04,1.53,1.56,1.46
롯데지주,004990,기타금융,2018,7271172031915.0,5295423122234.0,1975748909681.0,98417977569.0,435830877348.0,338557847007.0,338557847007.0,8433467615310.0,27618347495562.0,19184879880252.0,15476939685202.0,16339684515914.0,2845195364338.0,0.0,0.0,718114570414.0,6029388042155.0,2589090517881.0,920543660384.0,926028996160.0,423570116094.0,1172072698979.0,211793720,-826654211415.0,2589090517881.0,1877330932112.0,-2247977678715.0,3413644453721.0,12141407810360.0,125502345398.0,102489156466.0,52700.0,0.0,18466765309838.0,3509634178265.0,-3903.1101177834735,7530,1100.58,103.48,-0.2916,AA,AA,27.0,3.85,3.68,3.93,3.37,3.8,3.33,3.33,3.33,3.33
롯데지주,004990,기타금융,2019,8856161430101.0,6263714452304.0,2592446977797.0,174854879971.0,-505308590011.0,-546243559495.0,-546243559495.0,7792536690730.0,15605750443735.0,7813213753005.0,3126610863649.0,3786893004751.0,4026320748254.0,0.0,0.0,723571865522.0,4907248427772.0,2389805333951.0,850884927695.0,934233808184.0,477699230271.0,1182739520544.0,211793720,654139386542.0,2389805333951.0,2417592097826.0,847785562036.0,-2164190434151.0,12479139580086.0,208609642992.0,161563934087.0,38950.0,0.0,7089641887483.0,3240690261646.0,3088.5683793740436,8350,1166.11,103.5,-0.5625,AA,AA,27.0,3.85,3.68,3.93,3.37,3.8,3.33,3.33,3.33,3.33
롯데지주,004990,기타금융,2020,9086649229563.0,6594603860953.0,2492045368610.0,156248961998.0,-238878978680.0,-290060561305.0,-290060561305.0,7831106608529.0,16680023234382.0,8848916625853.0,4902602526063.0,4745451821342.0,4103464804511.0,0.0,0.0,899511659969.0,4766283233904.0,2952248609035.0,765574033045.0,992062667073.0,666767838178.0,1040559600740.0,211793720,382566304165.0,2952248609035.0,2335796406612.0,-819838081347.0,689514793775.0,11777420708319.0,228927659666.0,377576568043.0,35300.0,0.0,7949404965884.0,3717822642080.0,1806.3156176915916,8590,1180.01,103.03,0.2917,AA,AA,27.0,3.85,3.68,3.93,3.37,3.8,3.33,3.33,3.33,3.33
롯데지주,004990,기타금융,2021,9924864014193.0,7297045668181.0,2627818346012.0,216401073913.0,150433761012.0,69499112210.0,69499112210.0,9629296923407.0,19921883103681.0,10292586180274.0,4772463498357.0,4567004950167.0,5725581230107.0,0.0,0.0,1394468364958.0,5080814953784.0,5651358628678.0,817454202970.0,1199597678677.0,990912975502.0,1332694656896.0,211793720,600465199924.0,5651358628678.0,2411417272099.0,72028705716.0,-247500223365.0,15149419605324.0,198488318495.0,78399573284.0,29900.0,0.0,8898117815316.0,6468812831648.0,2835.1416648425648,8720,1144.61,109.6,0.5208,AA,AA,27.0,3.85,3.68,3.93,3.37,3.8,3.33,3.33,3.33,3.33
롯데지주,004990,기타금융,2022,14111852309175.0,9961645646809.0,4150206662366.0,489830602915.0,336571001704.0,499860555981.0,499860555981.0,9766258734737.0,22175416666050.0,12409157931313.0,5621713796062.0,6169727343827.0,6239430587486.0,0.0,0.0,1403904622235.0,5215185137551.0,5868771676366.0,1097145210930.0,1322920450603.0,1275635909605.0,1568626004228.0,211429680,904140865036.0,5868771676366.0,3660376059451.0,-1584260341244.0,688653541040.0,16553702869988.0,252786269680.0,77154238885.0,30800.0,0.0,11005253309078.0,6965916887296.0,4276.319507440961,9160,1292.2,118.78,0.2292,AA-,AA,27.0,3.85,3.68,3.93,3.37,3.8,3.33,3.33,3.33,3.33
롯데칠성음료,005300,음식료품,2018,2346277858505.0,1417441204815.0,928836653690.0,84951863655.0,-50013437693.0,-68925817947.0,-68925817947.0,1237415049365.0,3311280026661.0,2073864977296.0,688715672624.0,689030411472.0,1384834565824.0,199752537295.0,0.0,98388437105.0,2083263734557.0,2165689913481.0,151697343776.0,265113158208.0,257098970295.0,339460758332.0,1753754,85909700635.0,2165689913481.0,841050921186.0,-140963549221.0,71165914.0,2622564354037.0,43848596773.0,21279826476.0,140324.0,199752537295.0,1975476540191.0,2317387257257.0,48986.17516196684,7530,1100.58,103.48,-0.2916,AA,AA,,,,,,,,,,
롯데칠성음료,005300,음식료품,2019,2429527266539.0,1445899659206.0,983627607333.0,107665774804.0,-144005703597.0,-137915606083.0,-137915606083.0,1228004887955.0,3256509992171.0,2028505104216.0,788387955913.0,941629484452.0,1086875619764.0,536403005743.0,0.0,199410280331.0,1908282032473.0,2014589018624.0,118580731417.0,255708301365.0,273940057416.0,272502008006.0,17537540,134075960762.0,2014589018624.0,871442872602.0,-134226377083.0,101931336861.0,2468122036258.0,39399562218.0,39781500180.0,140000.0,536403005743.0,1829094823885.0,2133169750041.0,7645.08367547558,8350,1166.11,103.5,-0.5625,AA,AA,,,,,,,,,,
롯데칠성음료,005300,음식료품,2020,2257973300939.0,1349522459201.0,908450841738.0,97230309774.0,-16801842344.0,-22922345927.0,-22922345927.0,1304886086352.0,3466112902925.0,2161226816573.0,893273738535.0,864944909992.0,1296281906581.0,383664841402.0,2995000000.0,158849601868.0,1876242522226.0,1939744908385.0,116565138073.0,247110448883.0,257369471186.0,330889582345.0,19500866,303423501670.0,1939744908385.0,812394287534.0,-388484348051.0,45868282418.0,2572839164390.0,40061990804.0,5332889488.0,108500.0,386659841402.0,2002377214705.0,2056310046458.0,15559.48857194342,8590,1180.01,103.03,0.2917,AA,AA,,,,,,,,,,
롯데칠성음료,005300,음식료품,2021,2506093270200.0,1460279224712.0,1045814045488.0,182218380367.0,137076880540.0,174970080587.0,174970080587.0,1445055699930.0,3596830123178.0,2151774423248.0,994500442413.0,970974140682.0,1180800282566.0,433105412254.0,0.0,384577796934.0,1961533661372.0,2048216396232.0,105358484001.0,225501980736.0,305372216736.0,356785916330.0,20108388,321100571985.0,2048216396232.0,861978339061.0,81432895957.0,-177231323701.0,2602329680765.0,43929557164.0,-4129910920.0,133500.0,433105412254.0,1767196626314.0,2153574880233.0,15968.488970125303,8720,1144.61,109.6,0.5208,AA,AA,,,,,,,,,,
롯데칠성음료,005300,음식료품,2022,2841747049867.0,1693777951605.0,1147969098262.0,222858437341.0,131094281214.0,169386857154.0,169386857154.0,1412166180284.0,3695935640310.0,2283769460026.0,1019994253786.0,1154623005968.0,1129146454058.0,551160174981.0,0.0,345003532508.0,2079285943256.0,2077791326496.0,97987983130.0,239135596123.0,343437520806.0,390448014741.0,20108388,268333994992.0,2077791326496.0,926398164019.0,-166132590475.0,-139243347600.0,2675941386524.0,51681079264.0,27771024836.0,176000.0,551160174981.0,1938765927518.0,2175779309626.0,13344.381210070145,9160,1292.2,118.78,0.2292,AA,AA,,,,,,,,,,
롯데케미칼,011170,화학,2018,16073061465123.0,13368922712367.0,2704138752756.0,1946177381500.0,1599822516724.0,2208500114836.0,2208500114836.0,13544327240513.0,20799138833104.0,7254811592591.0,8143917538954.0,3961420261244.0,3293391331347.0,2185774111188.0,2600624849061.0,1329974466103.0,11784662256446.0,8036093695375.0,723796856918.0,1536464504902.0,1777344107136.0,1102408993149.0,68550838,1380927825833.0,8036093695375.0,757961371256.0,-1763101864188.0,44829295983.0,12655221294150.0,189387947129.0,825016925995.0,263844.0,4786398960249.0,5924837126488.0,8759890552293.0,20144.579791030417,7530,1100.58,103.48,-0.2916,AA+,AA,1624.0,2.87,2.9,3.13,2.57,2.9,2.14,1.98,1.97,1.91
롯데케미칼,011170,화학,2019,15123477947655.0,13208748237908.0,1914729709747.0,1107258909223.0,858584463898.0,1248554844383.0,1248554844383.0,14053130391524.0,20043105157128.0,5989974765604.0,7220858878213.0,2740030326653.0,3249944438951.0,1179502553224.0,2322906756552.0,1351954868848.0,12158354451643.0,7505115476923.0,672123719852.0,1512052951782.0,1679720619364.0,1213444206257.0,68550838,1277869267059.0,7505115476923.0,807470800524.0,662354130984.0,-1899985127301.0,12822246278915.0,237353470829.0,664950456829.0,213361.0,3502409309776.0,4638019896756.0,8177239196775.0,18641.191039254692,8350,1166.11,103.5,-0.5625,AA+,AA,1624.0,2.87,2.9,3.13,2.57,2.9,2.14,1.98,1.97,1.91
롯데케미칼,011170,화학,2020,12223031551258.0,11069734022497.0,1153297528761.0,356911281146.0,175348148336.0,246746457698.0,246746457698.0,13712355293944.0,19386545994630.0,5674190700686.0,6876462666084.0,2867690834694.0,2806499865992.0,1241666602631.0,2007847677933.0,1522332787708.0,12076919914542.0,7173147285901.0,661431350327.0,1416877789764.0,1557128565647.0,1083672921953.0,68550838,1310811944115.0,7173147285901.0,796386247615.0,-638532299829.0,-478913682719.0,12510083328546.0,261818494644.0,103449096890.0,262892.0,3249514280564.0,4151857912978.0,7834578636228.0,19121.74938131318,8590,1180.01,103.03,0.2917,AA+,AA,1624.0,2.87,2.9,3.13,2.57,2.9,2.14,1.98,1.97,1.91
롯데케미칼,011170,화학,2021,18120462422756.0,15656512541624.0,2463949881132.0,1535640888894.0,1413648089227.0,1887483719887.0,1887483719887.0,15439242916281.0,22855160814019.0,7415917897738.0,9430722837199.0,4579148533317.0,2836769364421.0,1754681287805.0,1793244736918.0,1602899582367.0,13295557782484.0,7503368416887.0,646623287982.0,1932193535690.0,2793044446672.0,1933543564342.0,68550838,1486216752868.0,7503368416887.0,928308992238.0,-1458370824425.0,-7105629254.0,13424437976820.0,255504171242.0,137148825000.0,206694.0,3547926024723.0,5813018315371.0,8149991704869.0,21680.504516487457,8720,1144.61,109.6,0.5208,AA+,AA,1624.0,2.87,2.9,3.13,2.57,2.9,2.14,1.98,1.97,1.91
롯데케미칼,011170,화학,2022,22276082763692.0,21992795753199.0,283287010493.0,-762606983916.0,27820456953.0,-392619240018.0,-392619240018.0,17264242286783.0,26784587810580.0,9520345523797.0,9466179970506.0,6384043035475.0,3136302488322.0,3880280969090.0,2287624483445.0,2809675585268.0,13138542501467.0,10725984044527.0,339475239106.0,2268809940280.0,2548763114422.0,1979294396653.0,68550838,-167465442693.0,10725984044527.0,1045893994409.0,-688265654553.0,2132031233345.0,17318407840074.0,720625048292.0,421696086442.0,178500.0,6167905452535.0,6710669938529.0,11065459283633.0,-2442.9379359738828,9160,1292.2,118.78,0.2292,AA,AA,1624.0,2.87,2.9,3.13,2.57,2.9,2.14,1.98,1.97,1.91
마니커,027740,음식료품,2018,269057962654.0,246166039612.0,22891923042.0,460031632.0,-11226393534.0,-11902813835.0,-11902813835.0,103409729377.0,193296431918.0,89886702541.0,37020562929.0,79175138980.0,10711563561.0,28821514158.0,0.0,2350377028.0,-37370331628.0,120283277573.0,1455485477.0,18627781413.0,4478073871.0,21212046992.0,316945188,3818276686.0,120283277573.0,22431891410.0,8575144049.0,-12637001360.0,156275868989.0,5016713603.0,-36532808.0,3653.0,28821514158.0,87536325513.0,121738763050.0,12.047119913995981,7530,1100.58,103.48,-0.2916,,,156.0,2.36,2.14,2.3,2.38,2.52,1.98,0.55,0.66,0.46
마니커,027740,음식료품,2019,241679712946.0,235075234550.0,6604478396.0,-15030597001.0,-17510236300.0,-17543506720.0,-17543506720.0,87833908071.0,182992018065.0,95158109994.0,30052265388.0,58851140354.0,36306969640.0,32450000000.0,0.0,1798855601.0,-54939378117.0,116695511722.0,892989065.0,14997411053.0,2800739050.0,19373114989.0,316945188,-3370110824.0,116695511722.0,21635075397.0,-5735925334.0,8554514731.0,152940000000.0,3423218421.0,48048308.0,3852.0,32450000000.0,93359254393.0,117588500787.0,-10.633102983093721,8350,1166.11,103.5,-0.5625,BB,BB,156.0,2.36,2.14,2.3,2.38,2.52,1.98,0.55,0.66,0.46
마니커,027740,음식료품,2020,214794626683.0,223392723567.0,-8598096884.0,-30941490241.0,-35169677938.0,-35169677938.0,-35169677938.0,71886481784.0,192098719908.0,120212238124.0,46235198198.0,89179115301.0,31033122823.0,37571000000.0,0.0,12888551137.0,-91098286801.0,110949787789.0,365390614.0,13557015878.0,4819380084.0,19504633073.0,396945188,-25642309450.0,110949787789.0,22343393357.0,-7592393236.0,44324398222.0,145860000000.0,4068168773.0,-39156560.0,3446.0,37571000000.0,107323686987.0,111315178403.0,-64.5991190350442,8590,1180.01,103.03,0.2917,BB-,BB,156.0,2.36,2.14,2.3,2.38,2.52,1.98,0.55,0.66,0.46
마니커,027740,음식료품,2021,252727006756.0,241811368974.0,10915637782.0,-13037736353.0,-50153043413.0,-43712332783.0,-43712332783.0,47292991048.0,196467020974.0,149174029926.0,69790935120.0,88881601053.0,60292428873.0,59170000000.0,1962081121.0,23290067952.0,-140992859068.0,99954805738.0,269276004.0,19566634253.0,3065812521.0,23744428052.0,127022456,-8737836276.0,99954805738.0,23953374135.0,2105310769.0,17034042322.0,126680000000.0,3485722092.0,5772860.0,1160.0,61132081121.0,125883961974.0,100224081742.0,-68.78969712253084,8720,1144.61,109.6,0.5208,BB-,BB,156.0,2.36,2.14,2.3,2.38,2.52,1.98,0.55,0.66,0.46
마니커,027740,음식료품,2022,320551280994.0,302225882670.0,18325398324.0,-6965206428.0,655477141.0,-1709026471.0,-1709026471.0,48976891916.0,174626136915.0,125649244999.0,67103491502.0,88388630337.0,37260614662.0,37370000000.0,25298695439.0,4858338454.0,-59569345179.0,102535090726.0,146301386.0,22369800033.0,5016048956.0,28254536504.0,127022456,-4630955701.0,102535090726.0,25290604752.0,8601246885.0,-22402020682.0,107520000000.0,2802943525.0,8737160.0,1195.0,62668695439.0,120790906545.0,102681392112.0,-36.457771695108775,9160,1292.2,118.78,0.2292,BB-,BB,156.0,2.36,2.14,2.3,2.38,2.52,1.98,0.55,0.66,0.46
메타랩스,090370,섬유의복,2019,49627781623.0,23055249423.0,26572532200.0,-1389288050.0,-25362334391.0,-23932319203.0,-23932319203.0,58606761310.0,98289716301.0,39682954991.0,35542887227.0,24602950865.0,15080004126.0,0.0,0.0,6152526757.0,-26154097030.0,2286921712.0,53216928154.0,11668512257.0,4779371335.0,0.0,111306936,-4021331020.0,2286921712.0,27961820250.0,-328780036.0,-6025953385.0,62746829074.0,3674216545.0,1075167915.0,6550.0,0.0,33530428234.0,55503849866.0,-36.128305786802,8350,1166.11,103.5,-0.5625,,,40.0,2.6,2.78,3.15,2.7,2.38,2.22,1.02,1.1,0.93
메타랩스,090370,섬유의복,2020,38651184273.0,21003930118.0,17647254155.0,-580360008.0,-19340233269.0,-16493581514.0,-16493581514.0,53464320393.0,77019665045.0,23555344652.0,27255748752.0,16356077721.0,7199266931.0,2902400000.0,288888888.0,3343970248.0,-18973635349.0,2220776105.0,41234418173.0,11442901234.0,6198998458.0,0.0,127379874,1363610618.0,2220776105.0,18227614163.0,2680699307.0,-6852147432.0,49763916293.0,988269438.0,1067474992.0,5350.0,3191288888.0,20211374404.0,43455194278.0,10.705071179454928,8590,1180.01,103.03,0.2917,,,40.0,2.6,2.78,3.15,2.7,2.38,2.22,1.02,1.1,0.93
메타랩스,090370,섬유의복,2021,29344936324.0,16044780724.0,13300155600.0,-2114389876.0,-14647574283.0,-17889861473.0,-17889861473.0,56432227388.0,85034044701.0,28601817313.0,36359141002.0,25559289266.0,3042528047.0,0.0,0.0,11213587138.0,-17753339899.0,844533956.0,36271275126.0,9339593027.0,3464837315.0,0.0,147877306,2279490383.0,844533956.0,15414545476.0,-20699546402.0,26289672909.0,48674903699.0,749668096.0,287678552.0,4695.0,0.0,17388230175.0,37115809082.0,15.414741075956577,8720,1144.61,109.6,0.5208,,,40.0,2.6,2.78,3.15,2.7,2.38,2.22,1.02,1.1,0.93
메타랩스,090370,섬유의복,2022,22659042216.0,13050961297.0,9608080919.0,-2047208320.0,-4146497020.0,-13656713478.0,-13656713478.0,78887374616.0,90016753672.0,11129379056.0,29548680677.0,8845996179.0,2283382877.0,0.0,0.0,2039629362.0,-6298767317.0,347770280.0,11125819839.0,9682171894.0,1356662186.0,0.0,49809378,447640153.0,347770280.0,11655289239.0,-27950545826.0,18340991846.0,60468072995.0,2110770713.0,694350606.0,2445.0,0.0,9089749694.0,11473590119.0,8.987065708790823,9160,1292.2,118.78,0.2292,,,40.0,2.6,2.78,3.15,2.7,2.38,2.22,1.02,1.1,0.93
명문제약,017180,의약품,2018,147498532162.0,73048384063.0,74450148099.0,4936910084.0,327850566.0,1892617221.0,1892617221.0,93063869149.0,243065787844.0,150001918695.0,106970792725.0,123355334916.0,26646583779.0,118000000.0,9473120000.0,622920953.0,15142223579.0,131418129152.0,434416667.0,70136759493.0,20447040978.0,15481286705.0,49080000,11407275728.0,131418129152.0,69513238015.0,-16136216781.0,3954620406.0,136094995119.0,3526992678.0,3219748255.0,4847.0,9591120000.0,149378997742.0,131852545819.0,232.42208084759577,7530,1100.58,103.48,-0.2916,,,222.0,2.22,2.62,2.92,2.0,1.9,1.6,0.71,0.64,0.6
명문제약,017180,의약품,2019,149346276617.0,80912966508.0,68433310109.0,-14294351769.0,-20832841844.0,-19183991086.0,-19183991086.0,80195500098.0,264441725201.0,184246225103.0,100741630392.0,133382417765.0,50863807338.0,280000000.0,13615468340.0,572139536.0,-8270669418.0,154201779231.0,434416667.0,59071867908.0,26078531947.0,16683340833.0,49080000,-2940667017.0,154201779231.0,82727661878.0,-18968817637.0,21859663139.0,163700094809.0,7561997955.0,1527965920.0,4553.0,13895468340.0,183674085567.0,154636195898.0,-59.91579089242054,8350,1166.11,103.5,-0.5625,,,222.0,2.22,2.62,2.92,2.0,1.9,1.6,0.71,0.64,0.6
명문제약,017180,의약품,2020,127852855895.0,78861730807.0,48991125088.0,-28964038575.0,-27753013559.0,-27294510984.0,-27294510984.0,90774789329.0,243025042909.0,152250253580.0,80577325826.0,125320033722.0,26930219858.0,479476062.0,6388021573.0,4553246797.0,-33723480098.0,149944389396.0,434416667.0,29847787569.0,30245901145.0,15905214623.0,67906908,-16672465185.0,149944389396.0,77955163663.0,-661253226.0,21312747304.0,162447717083.0,5688863955.0,4257890965.0,7270.0,6867497635.0,147697006783.0,150378806063.0,-245.51942764055758,8590,1180.01,103.03,0.2917,,,222.0,2.22,2.62,2.92,2.0,1.9,1.6,0.71,0.64,0.6
