corp,stock_code,sector,year,ebitda_margin,ebitda_to_interest_expense,debt_ratio,dependence_on_net_borrowings,net_borrowings_to_ebitda,revenue,cogs,selling_general_administrative_expenses,ebit,ebit_margin,ebitda_to_sales_revenue,total_assets,return_on_assets,ebitda,financial_expenses,corporate_tax,operating_cash_flow,free_cash_flow,total_liabilities,total_equity,total_borrowings,net_borrowings,borrowing_dependency,total_borrowings_to_ebitda,debt_to_net_income_ratio,total_assets_leverage,current_liabilities,working_capital,current_liabilities_ratio,quick_assets,quick_ratio,cash_and_cash_equivalents,short_term_borrowings,days_sales_outstanding,average_accounts_receivable_per_sales_turnover,market_capitalization,minimum_wag,uskor_exchange_average,PPI_year,kor_usa_ir_diff,kr_standard_yield,rank,count,rating,paywellfare,worklifebal,culture,opportunity,manager,recommend,ceo,potential,crb_index_avg
CJ CGV,079160,서비스업,2022,-18.546937904311946,-1.0204189193940472,0.8908530358978594,0.9437448265274692,0.10102453204304088,1281306043785.0,0.0,1358070000.0,-237643036305.0,-18.546937904311946,-0.18546937904311947,3601468386488.0,-5.9561128011782625,-237643036305.0,232887720708.0,4261917379.0,107641702022.0,69592629649.0,3208379045793.0,393089340695.0,370976031644.0,-24007776536.0,0.9437448265274692,-1.561064180175999,-14.95695373199828,9.161958907663175,1238638115169.0,-555956211075.0,1.8143708039439246,665654489803.0,0.537408369443062,394983808180.0,322280696940.0,44.772171771688775,0.12266348430599665,808884137100.0,9160,1292.2,118.78,0.23,3.25,,2553.0,3.4,3.47,3.06,3.22,3.02,2.89,0.92,0.89,0.58,304.6415576923077
CJ대한통운,000120,운수창고업,2018,1.0826726838665144,0.6670319543657538,0.6021209541968815,0.9181962282282674,27.1621428795008,9219680477069.0,8391607542871.0,585386008578.0,99818962065.0,1.0826726838665144,0.010826726838665144,7868566775246.0,0.8464066063786799,99818962065.0,149646447088.0,44810077705.0,65728441635.0,909221368760.0,4737828934873.0,3130737840373.0,2874631676602.0,2711296909693.0,0.9181962282282674,28.79845289044481,71.13849887975641,2.5133266266422774,2614012911832.0,-433168297082.0,1.198624099191797,2159620452812.0,0.8261705376575419,163334766909.0,1290985878462.0,52.90940469364482,0.14495727313327347,3809661448000.0,7530,1100.58,103.48,-0.29,1.75,AA-,2532.0,2.8,2.81,2.39,2.56,2.99,2.31,1.42,1.49,1.44,198.61355172413795
CJ대한통운,000120,운수창고업,2019,0.9009367508215722,0.5166846724264677,0.5987663218131907,0.5722732291881721,19.938382092500177,10415108625820.0,9442517706512.0,665404573134.0,93833541248.0,0.9009367508215722,0.009009367508215722,9110016110171.0,0.5586143272917304,93833541248.0,181606976664.0,31527129810.0,850274679030.0,1168998614773.0,5454770837946.0,3655245272225.0,2091799015411.0,1870888998495.0,0.5722732291881721,22.292657695635945,107.1877845876465,2.492313218867965,2508694254095.0,-186494943084.0,1.0803096195058326,2299340017692.0,0.9165485247708978,220910016916.0,566064909801.0,48.26493119358923,0.13223268820161432,3535913320000.0,8350,1166.11,103.5,-0.56,1.25,AA-,2532.0,2.8,2.81,2.39,2.56,2.99,2.31,1.42,1.49,1.44,187.79354406130267
CJ대한통운,000120,운수창고업,2020,1.8764122306834548,1.1282112434873923,0.5810709081359574,0.5510718812573696,9.088936905581276,10781127150206.0,9779955604583.0,675833984331.0,202298388452.0,1.8764122306834548,0.01876412230683455,9643498959607.0,1.4789573983197932,202298388452.0,179308963299.0,48084220496.0,572347643891.0,888187169562.0,5603556698067.0,4039942261540.0,2226298582238.0,1838677288741.0,0.5510718812573696,11.005023812961522,39.28922555822755,2.3870388078098324,2807606983722.0,-269059636270.0,1.1059896072216504,2513223573517.0,0.8951479277862671,387621293497.0,849083505749.0,48.090000303413866,0.13175342548880511,3775442932000.0,8590,1180.01,103.03,0.29,0.5,AA-,2532.0,2.8,2.81,2.39,2.56,2.99,2.31,1.42,1.49,1.44,157.42230916030533
CJ대한통운,000120,운수창고업,2021,2.108582766598509,1.1711949299950266,0.5534367510686228,0.4353465009950071,6.350616022875078,11343651787492.0,10272323722285.0,727447299540.0,239190286694.0,2.108582766598509,0.021085827665985088,8993928516384.0,1.7598505031106941,239190286694.0,204227563293.0,84946836624.0,344143274398.0,-22266263230.0,4977570577451.0,4016357938933.0,1748507375458.0,1519005667195.0,0.4353465009950071,7.310110287609186,31.447941179683934,2.239324445961447,2448916060807.0,-100693518846.0,1.0428807393876351,2323093796523.0,0.9486212425580086,229501708263.0,648594185264.0,44.11660271551049,0.12086740470002874,2874355344000.0,8720,1144.61,109.6,0.52,1.0,AA-,2532.0,2.8,2.81,2.39,2.56,2.99,2.31,1.42,1.49,1.44,222.12499233716474
CJ대한통운,000120,운수창고업,2022,2.3522427213082824,1.4001019598620128,0.5838044407683951,0.579508014447498,6.1504746288964,12130712862374.0,10944706303203.0,774219671929.0,285343810348.0,2.3522427213082824,0.023522427213082824,9693299818264.0,2.030493104661333,285343810348.0,203802164791.0,77751459111.0,622939080023.0,1189799878400.0,5658991479602.0,4034308338662.0,2337914015007.0,1754999866058.0,0.579508014447498,8.193323037761791,28.751855370903524,2.4027166504280717,3108759801795.0,-152300309203.0,1.0515144244609538,2922160137398.0,0.9399761717552906,582914148949.0,1316083053534.0,42.808678036630006,0.11728404941542468,2137516632800.0,9160,1292.2,118.78,0.23,3.25,AA-,2532.0,2.8,2.81,2.39,2.56,2.99,2.31,1.42,1.49,1.44,304.6415576923077
CJ제일제당,097950,음식료품,2018,6.931879457069269,2.626715224252759,0.6251626654242993,0.5956550496059837,2.9405348320501488,18670059989000.0,15126473806000.0,2710876503000.0,1294186053000.0,6.931879457069269,0.06931879457069269,19497022884000.0,4.746307323460184,1294186053000.0,492701318000.0,-182663071000.0,471425123000.0,1506054331000.0,12188810794000.0,7308212090000.0,4353173435000.0,3805599168000.0,0.5956550496059837,3.363638037134681,13.171558915585331,2.6678239005513045,6680407860000.0,-1160216275000.0,1.2101768130933448,4022572558000.0,0.602144755574849,547574267000.0,54980827000.0,46.88906333968823,0.12846318723202255,4975408473000.0,7530,1100.58,103.48,-0.29,1.75,AA,4305.0,2.9,2.88,2.68,2.86,2.96,2.42,1.36,1.41,1.35,198.61355172413795
CJ제일제당,097950,음식료품,2019,1.515678695767791,0.5081672495869587,0.6392217548890439,0.728169635876335,18.3392274834137,22352462296000.0,18069283521000.0,3386320902000.0,338791509000.0,1.515678695767791,0.01515678695767791,26280632351000.0,0.7268786399377913,338791509000.0,666692923000.0,-379108551000.0,2143095681000.0,5332980690000.0,16799151931000.0,9481480420000.0,6904126145000.0,6213174553000.0,0.728169635876335,20.3786870732938,87.94064370136817,2.771785753579608,8202238119000.0,-768586045000.0,1.103392792311092,5415395007000.0,0.660233820139354,690951592000.0,39475223000.0,40.023727544105725,0.10965404806604309,3801181965000.0,8350,1166.11,103.5,-0.56,1.25,AA,4305.0,2.9,2.88,2.68,2.86,2.96,2.42,1.36,1.41,1.35,187.79354406130267
CJ제일제당,097950,음식료품,2020,4.860651348686583,1.4636234556503853,0.6030578715713112,0.6629949424758251,4.690765923685794,24245725654000.0,19059312372000.0,3826861842000.0,1178500191000.0,4.860651348686583,0.048606513486865836,25611892185000.0,3.0705483699505116,1178500191000.0,805193567000.0,-193687170000.0,2001752173000.0,2346843781000.0,15445453188000.0,10166438997000.0,6740297638000.0,5528068537000.0,0.6629949424758251,5.7193861226960125,19.64007072720469,2.5192589256235913,7082673561000.0,348706843000.0,0.9530764374795959,5569901521000.0,0.7864122881040402,1212229101000.0,33445543000.0,36.271129006193114,0.099372956181351,5735644866000.0,8590,1180.01,103.03,0.29,0.5,AA,4305.0,2.9,2.88,2.68,2.86,2.96,2.42,1.36,1.41,1.35,157.42230916030533
CJ제일제당,097950,음식료품,2021,4.632265275318005,1.8955761795903514,0.5975990774085578,0.5917184598273016,4.350279771351334,26289227767000.0,20507136770000.0,4257661605000.0,1217786769000.0,4.632265275318005,0.04632265275318005,26855804277000.0,3.3229063028444408,1217786769000.0,642436206000.0,-469568280000.0,1686409257000.0,2311768491000.0,16049003859000.0,10806800418000.0,6394583299000.0,5297713147000.0,0.5917184598273016,5.250987662028048,17.984228953341447,2.485083765613779,7915867743000.0,-219973059000.0,1.0285831690832945,5357643168000.0,0.676823229233177,1096870152000.0,35227272000.0,36.322219692532514,0.09951293066447264,5833497075000.0,8720,1144.61,109.6,0.52,1.0,AA,4305.0,2.9,2.88,2.68,2.86,2.96,2.42,1.36,1.41,1.35,222.12499233716474
CJ제일제당,097950,음식료품,2022,4.140768874780884,1.259006403269598,0.6158687988275197,0.6008626041174239,4.118832234408059,30079513121000.0,23524738847000.0,4890066064000.0,1245523117000.0,4.140768874780884,0.04140768874780884,30013241845000.0,2.6743998137399476,1245523117000.0,989290534000.0,-368825662000.0,1627293112000.0,3125759541000.0,18484219204000.0,11529022641000.0,6927358567000.0,5130100763000.0,0.6008626041174239,5.561806499172348,23.028299495963296,2.6032772056727196,9749512896000.0,9761674000.0,0.9989997541384882,6557828198000.0,0.6726313681466615,1797257804000.0,19128978000.0,35.36600270159672,0.09689315808656636,5728117773000.0,9160,1292.2,118.78,0.23,3.25,AA,4305.0,2.9,2.88,2.68,2.86,2.96,2.42,1.36,1.41,1.35,304.6415576923077
CS홀딩스,000590,기타금융,2018,12.985309456922748,9.010702497158004,0.09744960722608682,0.01889000897728916,-4.606729090884021,122550868578.0,94019832445.0,15211595763.0,15913609527.0,12.985309456922748,0.12985309456922747,304418192853.0,4.152560435211657,15913609527.0,1766078675.0,3856129848.0,10186160370.0,13598997577.0,29665433326.0,274752759527.0,5190082094.0,-73309687949.0,0.01889000897728916,0.3261410986108582,2.3467354357991366,1.1079713753451301,20778759270.0,167702013042.0,0.11024338989657821,160577767714.0,7.72797671061329,78499770043.0,5190082094.0,51.20561169940597,0.1402893471216602,73771399800.0,7530,1100.58,103.48,-0.29,1.75,,1.0,3.0,2.0,3.0,3.0,3.0,3.0,1.29,1.0,1.14,198.61355172413795
CS홀딩스,000590,기타금융,2019,15.121908761794536,9.145933591983287,0.08953089268565287,0.007098594235834081,-4.938792023786015,134971514129.0,101877574480.0,16068717934.0,20410269221.0,15.121908761794536,0.15121908761794536,314291512839.0,5.2829590681647085,20410269221.0,2231622285.0,3535277072.0,19701066944.0,7274415840.0,28138799708.0,286152713131.0,2031282000.0,-100802074832.0,0.007098594235834081,0.09952254808623624,1.6947110801060163,1.0983349044645196,19134827728.0,175645500589.0,0.09823798888385976,166519623851.0,8.702436531860267,102833356832.0,2031282000.0,49.45018435794479,0.13547995714505423,67537197000.0,8350,1166.11,103.5,-0.56,1.25,,1.0,3.0,2.0,3.0,3.0,3.0,3.0,1.29,1.0,1.14,187.79354406130267
CS홀딩스,000590,기타금융,2020,10.657720723666472,1.8847736923828817,0.08700059971961217,0.007006657350805223,-9.38839670850196,131637084502.0,98462604425.0,17273210256.0,14029512835.0,10.657720723666472,0.10657720723666472,323725567844.0,3.6559977127612475,14029512835.0,7443606037.0,3543724339.0,19478812765.0,184323386.0,28164318547.0,295561249297.0,2070896400.0,-131714632122.0,0.007006657350805223,0.14761000074312275,2.379667783049669,1.0952909713773018,18974454971.0,170884053883.0,0.09993997680446988,158661414996.0,8.361843079998527,133785528522.0,2070896400.0,45.20554091517872,0.12385079702788691,68114438000.0,8590,1180.01,103.03,0.29,0.5,,1.0,3.0,2.0,3.0,3.0,3.0,3.0,1.29,1.0,1.14,157.42230916030533
CS홀딩스,000590,기타금융,2021,16.116255390909014,6.16282291689352,0.11738516511855271,0.010680721764641892,-3.6768341596547724,159017955309.0,118076364740.0,21293888910.0,25627739795.0,16.116255390909014,0.16116255390909015,353716995747.0,5.955557984289666,25627739795.0,4158441698.0,1680466032.0,8113504608.0,52095042324.0,41521127951.0,312195867796.0,3334477200.0,-94228949113.0,0.010680721764641892,0.1301120280864784,1.9710187597569584,1.1329970452335756,29190455516.0,159895837421.0,0.15437636997688517,143952869689.0,4.931504738255829,97563426313.0,3334477200.0,54.90830489886085,0.15043371205167355,74002296200.0,8720,1144.61,109.6,0.52,1.0,,1.0,3.0,2.0,3.0,3.0,3.0,3.0,1.29,1.0,1.14,222.12499233716474
CS홀딩스,000590,기타금융,2022,13.017317879950971,2.632200329597872,0.09253343914880201,0.010586330506438237,-4.901827807454951,175266452048.0,141658049341.0,17976357372.0,22814991200.0,13.017317879950971,0.1301731787995097,364121570785.0,5.159951828037646,22814991200.0,8667650005.0,5897587890.0,17143929892.0,12547967632.0,33693421213.0,330428149572.0,3498021600.0,-111835158291.0,0.010586330506438237,0.15332118997267025,1.7933004460623598,1.1019689795092904,22982072997.0,190298026042.0,0.10775535598751547,166047583905.0,7.22509165847116,115333179891.0,3498021600.0,49.65038900426181,0.13602846302537483,66498163200.0,9160,1292.2,118.78,0.23,3.25,,1.0,3.0,2.0,3.0,3.0,3.0,3.0,1.29,1.0,1.14,304.6415576923077
DB,012030,서비스업,2018,-1.9716355046216525,-0.6889293337782768,0.5230225171482206,0.00046294894561238687,5.963052323164648,237112635578.0,202065914852.0,33425862628.0,-4674996909.0,-1.9716355046216525,-0.019716355046216525,288416200594.0,-1.3783620846583962,-4674996909.0,6785887434.0,1662331060.0,6756873010.0,91568129096.0,150848167221.0,137568033373.0,63686976.0,-27877251179.0,0.00046294894561238687,-0.01362289157398029,-37.945219399867845,2.096535027232616,60507431150.0,23147346437.0,0.7232991694595443,75301096994.0,1.24449337152202,27940938155.0,63686976.0,55.74594101480018,0.1527286055200005,167175538323.0,7530,1100.58,103.48,-0.29,1.75,,898.0,3.03,2.91,3.35,2.98,2.73,2.41,1.01,0.99,0.73,198.61355172413795
DB,012030,서비스업,2019,4.074072033224347,1.0511187825446646,0.41901009450821514,0.017862741750988773,-2.1201297497908036,238505592826.0,182396061305.0,37616521935.0,9716889655.0,4.074072033224347,0.04074072033224347,363158130330.0,1.2128285926017037,9716889655.0,9244330723.0,4102959320.0,31005214654.0,39757685951.0,152166922511.0,210991207819.0,3768881457.0,-20601066833.0,0.017862741750988773,0.38786912178843713,34.54817086801805,1.721200300637822,59208483421.0,24706996754.0,0.7055728370680208,76655803737.0,1.2946760212036068,24369948290.0,3768881457.0,54.40584250785941,0.14905710276125866,177033061040.0,8350,1166.11,103.5,-0.56,1.25,,898.0,3.03,2.91,3.35,2.98,2.73,2.41,1.01,0.99,0.73,187.79354406130267
DB,012030,서비스업,2020,4.280351649834764,1.9458314220418207,0.3360630769789072,0.012410349692193505,-1.2545652886261578,272445840062.0,209303873970.0,36267770089.0,11661640010.0,4.280351649834764,0.04280351649834764,472491491069.0,1.3272379125414144,11661640010.0,5993139939.0,4628085512.0,18194187310.0,27174856952.0,158786944335.0,313704546734.0,3893183125.0,-14630288765.0,0.012410349692193505,0.33384525003872073,25.3204850316104,1.506167175414389,117921289862.0,-29325526941.0,1.3310037181704648,87164433317.0,0.7391746937216012,18523471890.0,3893183125.0,69.85918488219065,0.1913950270744949,160134450668.0,8590,1180.01,103.03,0.29,0.5,,898.0,3.03,2.91,3.35,2.98,2.73,2.41,1.01,0.99,0.73,157.42230916030533
DB,012030,서비스업,2021,8.581173518039959,4.781701857774601,0.2727825437464531,0.01078156962342902,-0.42738851432103975,326914604920.0,265096737288.0,38345200228.0,28053109504.0,8.581173518039959,0.0858117351803996,601998919354.0,3.6054988813421,28053109504.0,5866762575.0,3637644522.0,18587524770.0,19638149711.0,164214796554.0,437784122800.0,4720000000.0,-11989576793.0,0.01078156962342902,0.16825229300612793,7.565736468760555,1.3751045047127506,50552473976.0,33915556512.0,0.5984805574836004,81029357830.0,1.6028762087582307,16709576793.0,4120000000.0,50.287872388671744,0.13777499284567601,191115236350.0,8720,1144.61,109.6,0.52,1.0,,898.0,3.03,2.91,3.35,2.98,2.73,2.41,1.01,0.99,0.73,222.12499233716474
DB,012030,서비스업,2022,2.7581761941964116,1.2921027996538397,0.31216139104849006,0.022140347755450346,-1.7814365665337755,401345502158.0,334566970684.0,43169908094.0,11069816097.0,2.7581761941964116,0.027581761941964114,414317384772.0,1.3789061024180547,11069816097.0,8567287448.0,3300079922.0,27104961664.0,27347722760.0,129333891166.0,284983493606.0,6309633653.0,-19720175180.0,0.022140347755450346,0.5699854087648264,22.638335598129757,1.4538294114142933,110484852478.0,4222603750.0,0.9631880621464843,108977835305.0,0.9863599657400992,26029808833.0,6309633653.0,52.092909847733445,0.14272030095269436,161542668199.0,9160,1292.2,118.78,0.23,3.25,,898.0,3.03,2.91,3.35,2.98,2.73,2.41,1.01,0.99,0.73,304.6415576923077
DB하이텍,000990,전기전자,2018,14.360824156367682,4.936648040878426,0.4764427433701319,0.52520676108329,1.8120639538772514,669279136472.0,453942754545.0,102343239371.0,96113999904.0,14.360824156367682,0.14360824156367683,1066533839753.0,8.141210753810567,96113999904.0,19469485997.0,19357079520.0,180343534220.0,297645759173.0,508142308509.0,558391531244.0,293271007541.0,174164714689.0,0.52520676108329,3.051282933120286,5.852234486708609,1.9100107721493316,156796450097.0,226582486847.0,0.4089855622921277,340487287628.0,2.171524211277501,119106292852.0,15890934276.0,53.91193830521345,0.14770394056222863,481724679800.0,7530,1100.58,103.48,-0.29,1.75,,821.0,3.04,3.12,3.03,2.66,3.12,2.3,1.62,1.58,1.58,198.61355172413795
DB하이텍,000990,전기전자,2019,17.830382909070565,7.225253195443091,0.4079743201757219,0.3262180445489626,0.8718751806214092,807416422918.0,513292636950.0,112831598009.0,143965439877.0,17.830382909070565,0.17830382909070566,1088889809571.0,9.609513416258787,143965439877.0,19925314170.0,15321313920.0,161078351164.0,285032953648.0,444239079806.0,644650729765.0,210296700481.0,125519893896.0,0.3262180445489626,1.4607443332279717,4.245525267548417,1.6891159185811242,219715556191.0,206547864976.0,0.5154454857737385,374425579940.0,1.7041377790041852,84776806585.0,30550406050.0,46.11938074664576,0.12635446779902948,1225401028800.0,8350,1166.11,103.5,-0.56,1.25,,821.0,3.04,3.12,3.03,2.66,3.12,2.3,1.62,1.58,1.58,187.79354406130267
DB하이텍,000990,전기전자,2020,22.40098560121437,13.220077153934607,0.32581266825100036,0.14086254199820386,0.30351557372312565,935919766484.0,577034943664.0,119549641508.0,209655252129.0,22.40098560121437,0.2240098560121437,1178581197181.0,14.086903089418854,209655252129.0,15858852387.0,30564692756.0,309982629774.0,575292847597.0,383996684604.0,794584512577.0,111927194274.0,63633634134.0,0.14086254199820386,0.5338630591764602,2.31287647954169,1.4832672655028478,261704001422.0,197504126027.0,0.5699028082883072,407359357925.0,1.5565652634715716,48293560140.0,15209836486.0,39.94265928764214,0.10943194325381407,2264327988000.0,8590,1180.01,103.03,0.29,0.5,,821.0,3.04,3.12,3.03,2.66,3.12,2.3,1.62,1.58,1.58,157.42230916030533
DB하이텍,000990,전기전자,2021,34.61315266103618,66.93159306412436,0.28639095217645616,0.11764426792640761,-0.12581455141613138,1214682040178.0,679485436680.0,136089825195.0,420439748913.0,34.61315266103618,0.34613152661036184,1549937895854.0,20.445454805361464,420439748913.0,6281633675.0,67632245840.0,393129114790.0,645895614841.0,443888189808.0,1106049706046.0,130120407958.0,-52897438407.0,0.11764426792640761,0.3094864562506561,1.4007560844347426,1.4013275238730898,335336853432.0,479825045993.0,0.41137454249093386,749144761757.0,2.234006653578004,183017846365.0,33620487958.0,40.54681590116593,0.11108716685250938,3227777347600.0,8720,1144.61,109.6,0.52,1.0,,821.0,3.04,3.12,3.03,2.66,3.12,2.3,1.62,1.58,1.58,222.12499233716474
DB하이텍,000990,전기전자,2022,44.597618217217395,37.96934701194219,0.22820760732096027,0.05808080117114722,-0.07516471160401725,1675287533666.0,742069764946.0,164471082980.0,747138338305.0,44.597618217217395,0.44597618217217394,2122700474808.0,26.326684751297623,747138338305.0,19677408149.0,120926946670.0,730063433619.0,1440152514600.0,484416396415.0,1638284078393.0,95152851819.0,-56158437727.0,0.05808080117114722,0.12735640368137058,0.8668300223776261,1.2956852250497155,404353962296.0,923370157448.0,0.3045466722213075,1253955515168.0,3.1011332448624915,151311289546.0,26652891819.0,26.582170035429538,0.07282786311076586,1649407544200.0,9160,1292.2,118.78,0.23,3.25,,821.0,3.04,3.12,3.03,2.66,3.12,2.3,1.62,1.58,1.58,304.6415576923077
